S2_1_3_ID,S2_1_3_S2_F1_RA,S2_1_3_S2_F1_DEC,S2_1_3_S2_F1_MAG2_1,S2_1_3_S2_F1_ERR2_1,S2_1_3_S2_F3_ID,S2_1_3_S2_F3_RA,S2_1_3_S2_F3_DEC,S2_1_3_S2_F3_MAG2_3,S2_1_3_S2_F3_ERR2_3,S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_Separation_max,S2_1_3_ncat,S2_1_3_dist_bayesfactor,S2_1_3_dist_post,S2_1_3_p_single,S2_1_3_p_any,S2_1_3_p_i,S2_1_3_match_flag,S2_1_3_asn,S2_1_3_RA,S2_1_3_DEC,S2_F4_ID,S2_F4_RA,S2_F4_DEC,S2_F4_MAG2_4,S2_F4_ERR2_4,Separation_S2_F4_S2_1_3,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'286',10.71142899,40.87232774,15.88455224,0.0387,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71142899,40.87232774,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'288',10.64406328,40.96008163,15.78655224,0.0427,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64406328,40.96008163,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'289',10.65020688,40.95596191,17.02255224,0.0482,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65020688,40.95596191,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'290',10.66024189,40.93309937,17.27355224,0.0548,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66024189,40.93309937,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'291',10.66529233,40.92905046,16.59355224,0.0563,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66529233,40.92905046,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'293',10.65387043,40.9484421,15.78155224,0.0212,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65387043,40.9484421,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'296',10.63329652,40.98090416,16.23355224,0.0343,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63329652,40.98090416,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9822256,0,0
'296',10.63329652,40.98090416,16.23355224,0.0343,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63329652,40.98090416,'825',10.6332408,40.98087398,16.16155224,0.0363,0.18637654,0.18637654,2,12.251706,0.9822256,0.9822256,0.9822256,1,1
'297',10.63333516,40.9815595,17.05255224,0.0682,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63333516,40.9815595,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'298',10.63476477,40.97728103,17.93755224,0.1147,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63476477,40.97728103,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'299',10.62729557,40.98478657,17.69855224,0.1066,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62729557,40.98478657,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'300',10.65842334,40.94541698,17.52055224,0.0644,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65842334,40.94541698,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'302',10.66201168,40.94853215,18.44855224,0.0963,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66201168,40.94853215,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'303',10.67760591,40.94718444,17.27055224,0.0609,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67760591,40.94718444,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'304',10.66485302,40.96465631,17.70955224,0.1052,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66485302,40.96465631,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'305',10.64408804,40.96639251,16.67955224,0.0335,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64408804,40.96639251,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'306',10.62723215,40.98882457,16.29955224,0.0503,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62723215,40.98882457,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'308',10.66181072,40.94600928,17.52855224,0.0638,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66181072,40.94600928,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'310',10.63685715,40.99511564,17.35855224,0.0693,'3440',10.63681651,40.99508417,17.27055224,0.0778,0.15820496,0.15820496,2,12.357103,0.9860267,0.9860267,0.9860267,1,1,2,10.63683683,40.995099905,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'312',10.63044989,40.99988606,17.22755224,0.0557,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63044989,40.99988606,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'313',10.63153325,41.00552295,16.82755224,0.0546,'6640',10.63152039,41.00555622,16.36755224,0.0612,0.12476351,0.12476351,2,12.459846,0.9889379,0.9889379,0.9889379,1,1,2,10.63152682,41.005539585,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'314',10.67206292,40.93977015,17.40555224,0.0794,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67206292,40.93977015,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'315',10.67941349,40.94249083,17.02955224,0.0545,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67941349,40.94249083,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'317',10.66172017,40.96424612,16.15055224,0.0274,'38',10.6617227,40.96419092,16.13955224,0.0284,0.19883898,0.19883898,2,12.199583,0.98003936,0.98003936,0.98003936,1,1,2,10.661721435,40.96421852,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9911713,0,0
'317',10.66172017,40.96424612,16.15055224,0.0274,'38',10.6617227,40.96419092,16.13955224,0.0284,0.19883898,0.19883898,2,12.199583,0.98003936,0.98003936,0.98003936,1,1,2,10.661721435,40.96421852,'1421',10.66169342,40.96421181,16.20455224,0.0281,0.07989599,0.07989599,2,12.559544,0.9911713,0.9911713,0.9911713,1,1
'318',10.72728541,40.87661926,17.86955224,0.0893,'2874',10.72728633,40.87657798,17.76655224,0.0887,0.1486291,0.1486291,2,12.389005,0.98700345,0.98700345,0.98700345,1,1,2,10.72728587,40.87659862,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'320',10.64637431,40.99782572,16.81555224,0.0647,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64637431,40.99782572,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.98899174,0,0
'320',10.64637431,40.99782572,16.81555224,0.0647,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64637431,40.99782572,'4902',10.64635189,40.99785562,16.65155224,0.0498,0.12368162,0.12368162,2,12.462764,0.98899174,0.98899174,0.98899174,1,1
'321',10.63977121,41.0074126,15.96955224,0.0456,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63977121,41.0074126,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'322',10.65689859,40.98571634,17.54955224,0.0828,'682',10.65690677,40.98568845,17.51155224,0.0499,0.10283537,0.10283537,2,12.514032,0.9902228,0.9902228,0.9902228,1,1,2,10.65690268,40.985702395,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.99204034,0,0
'322',10.65689859,40.98571634,17.54955224,0.0828,'682',10.65690677,40.98568845,17.51155224,0.0499,0.10283537,0.10283537,2,12.514032,0.9902228,0.9902228,0.9902228,1,1,2,10.65690268,40.985702395,'3629',10.65689389,40.98569117,17.66555224,0.0636,0.046942167,0.046942167,2,12.604925,0.99204034,0.99204034,0.99204034,1,1
'324',10.653967,40.99449823,15.72655224,0.0382,'2162',10.65390623,40.99446991,15.76755224,0.0216,0.19406149,0.19406149,2,12.219963,0.980937,0.980937,0.980937,1,1,2,10.653936615,40.99448407,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9799331,0,0
'324',10.653967,40.99449823,15.72655224,0.0382,'2162',10.65390623,40.99446991,15.76755224,0.0216,0.19406149,0.19406149,2,12.219963,0.980937,0.980937,0.980937,1,1,2,10.653936615,40.99448407,'3622',10.65386566,40.99447015,15.54855224,0.0305,0.19920379,0.19920379,2,12.198007,0.9799331,0.9799331,0.9799331,1,1
'325',10.65504047,40.99423028,17.73755224,0.12,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65504047,40.99423028,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'326',10.64149178,41.01307549,16.71155224,0.0673,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64149178,41.01307549,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'327',10.74427961,40.87612179,17.83255224,0.1194,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74427961,40.87612179,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'330',10.52479833,40.94518651,17.50555224,0.0682,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.52479833,40.94518651,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'331',10.54548912,40.90011461,18.31155224,0.1707,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54548912,40.90011461,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'336',10.5284434,40.93218731,17.82855224,0.1301,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.5284434,40.93218731,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'337',10.53053459,40.93211068,17.25855224,0.0805,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53053459,40.93211068,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'342',10.53628233,40.93967569,17.16255224,0.0718,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53628233,40.93967569,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'343',10.53706691,40.94204249,17.19355224,0.0689,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53706691,40.94204249,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'344',10.53537806,40.94353634,17.13455224,0.0608,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53537806,40.94353634,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'345',10.54187612,40.94326861,17.05355224,0.0754,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54187612,40.94326861,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'346',10.52527698,40.9349597,17.17455224,0.0571,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.52527698,40.9349597,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'347',10.50966181,40.95190963,16.92655224,0.0707,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.50966181,40.95190963,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'349',10.53839712,40.91389136,17.27655224,0.0702,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53839712,40.91389136,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'351',10.54084931,40.9166223,17.32755224,0.068,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54084931,40.9166223,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'352',10.54134644,40.91611241,16.68455224,0.061,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54134644,40.91611241,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'353',10.54197445,40.91500534,18.64155224,0.1465,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54197445,40.91500534,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'354',10.54294271,40.91651592,18.37155224,0.1474,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54294271,40.91651592,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'355',10.54271026,40.91421822,17.52755224,0.1026,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54271026,40.91421822,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'356',10.54466706,40.9111908,17.81855224,0.1141,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54466706,40.9111908,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'357',10.54584147,40.91033012,16.40955224,0.0425,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54584147,40.91033012,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'358',10.54127634,40.91114465,18.36755224,0.1216,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54127634,40.91114465,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'360',10.51108718,40.95374038,17.09155224,0.0785,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51108718,40.95374038,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'362',10.51053231,40.9629482,17.82555224,0.1032,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51053231,40.9629482,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'363',10.51147901,40.96242322,16.77255224,0.0444,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51147901,40.96242322,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'364',10.51479013,40.96411392,16.80955224,0.0585,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51479013,40.96411392,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'365',10.51814566,40.96497293,18.13655224,0.0949,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51814566,40.96497293,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'366',10.5195134,40.96390223,17.41255224,0.0899,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.5195134,40.96390223,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'367',10.5179944,40.96585745,17.65555224,0.0853,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.5179944,40.96585745,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'368',10.51609381,40.96185614,16.81355224,0.0789,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51609381,40.96185614,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'369',10.51700144,40.96228602,15.97655224,0.0427,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51700144,40.96228602,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'370',10.51305364,40.96894288,17.09955224,0.0912,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51305364,40.96894288,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'371',10.51665099,40.96901116,17.33855224,0.0991,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51665099,40.96901116,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'372',10.52326698,40.96281354,18.15855224,0.0914,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.52326698,40.96281354,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'373',10.53010559,40.96590385,16.48255224,0.0518,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53010559,40.96590385,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'374',10.55413342,40.90502357,18.50155224,0.1633,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.55413342,40.90502357,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'375',10.63014805,40.79767918,18.08255224,0.1251,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63014805,40.79767918,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'376',10.61505988,40.81855973,17.95255224,0.1328,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.61505988,40.81855973,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'377',10.60570448,40.83114205,17.45755224,0.0604,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60570448,40.83114205,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'378',10.5098493,40.95973598,16.42655224,0.0516,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.5098493,40.95973598,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'379',10.49823839,40.97532865,17.55455224,0.1335,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.49823839,40.97532865,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'380',10.60811981,40.83069854,17.91655224,0.0648,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60811981,40.83069854,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'381',10.54870632,40.91578337,15.93655224,0.0463,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54870632,40.91578337,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'382',10.55460211,40.91377676,16.59155224,0.0536,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.55460211,40.91377676,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'383',10.55052952,40.92001699,16.87455224,0.0703,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.55052952,40.92001699,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'384',10.55592213,40.92220249,18.01955224,0.1367,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.55592213,40.92220249,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'386',10.516237,40.95758048,17.29255224,0.0864,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.516237,40.95758048,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'387',10.55814669,40.8998764,16.96955224,0.0689,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.55814669,40.8998764,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'388',10.59378325,40.85814992,17.25655224,0.0704,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59378325,40.85814992,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'391',10.56400607,40.90415771,17.93155224,0.0609,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56400607,40.90415771,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'392',10.60886875,40.84031874,17.96555224,0.121,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60886875,40.84031874,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'393',10.59703162,40.87063182,17.49855224,0.0982,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59703162,40.87063182,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.993832,0,0
'393',10.59703162,40.87063182,17.49855224,0.0982,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59703162,40.87063182,'2978',10.59706062,40.87065456,17.57355224,0.0898,0.11372864,0.11372864,2,12.488419,0.98961663,0.98961663,0.993832,0.5915056,1
'393',10.59703162,40.87063182,17.49855224,0.0982,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59703162,40.87063182,'12139',10.59706047,40.87059102,18.98855224,0.1902,0.16655907,0.16655907,2,12.327646,0.98503435,0.98503435,0.993832,0.40849438,2
'394',10.6011528,40.87369708,17.66355224,0.0858,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.6011528,40.87369708,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'395',10.51990627,40.95821724,17.38355224,0.0872,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.51990627,40.95821724,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'396',10.60845795,40.84201926,17.23355224,0.0591,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60845795,40.84201926,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'397',10.50440516,40.98011039,17.75955224,0.0972,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.50440516,40.98011039,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'399',10.56079572,40.91010163,16.41955224,0.0415,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56079572,40.91010163,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'400',10.53071545,40.95283831,17.18355224,0.06,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53071545,40.95283831,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'401',10.53514537,40.94949977,18.06755224,0.1485,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53514537,40.94949977,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'402',10.56292056,40.90730735,17.34855224,0.0934,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56292056,40.90730735,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'403',10.56581486,40.90725804,17.39555224,0.0832,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56581486,40.90725804,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'405',10.56731521,40.90747652,17.31055224,0.0707,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56731521,40.90747652,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'406',10.56610479,40.90523,17.35255224,0.0563,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56610479,40.90523,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'407',10.56872331,40.90702278,17.60155224,0.0531,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56872331,40.90702278,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'408',10.56898642,40.90764268,17.52955224,0.0531,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56898642,40.90764268,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'409',10.56951616,40.90717961,17.66855224,0.0702,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.56951616,40.90717961,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'410',10.57001678,40.90609492,18.57155224,0.1725,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.57001678,40.90609492,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'411',10.57171143,40.90717384,16.49255224,0.057,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.57171143,40.90717384,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'413',10.57285383,40.90942029,16.43355224,0.0398,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.57285383,40.90942029,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'416',10.54713124,40.92720457,16.52255224,0.0526,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54713124,40.92720457,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'417',10.54696343,40.92783053,16.98455224,0.088,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54696343,40.92783053,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'418',10.59980507,40.85958002,16.99155224,0.0594,'1092',10.59983944,40.85962075,16.80655224,0.0597,0.17394555,0.17394555,2,12.300339,0.9841066,0.9841066,0.9841066,1,1,2,10.599822255,40.859600385,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'419',10.54652928,40.9305991,16.88455224,0.0638,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54652928,40.9305991,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'420',10.52074097,40.96958487,18.27055224,0.3036,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.52074097,40.96958487,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'421',10.52413439,40.97256586,17.37155224,0.0635,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.52413439,40.97256586,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'424',10.54257087,40.93973032,16.25355224,0.0464,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.54257087,40.93973032,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'425',10.53328305,40.95249834,16.89955224,0.0802,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.53328305,40.95249834,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'427',10.61150004,40.85163472,17.79855224,0.0893,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.61150004,40.85163472,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'429',10.60830151,40.8559938,17.63255224,0.0444,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60830151,40.8559938,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'430',10.60530038,40.8603982,17.21155224,0.0517,'2540',10.60528226,40.86035249,17.30555224,0.0545,0.17179248,0.17179248,2,12.308421,0.984395,0.984395,0.984395,1,1,2,10.60529132,40.860375345,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'431',10.63993745,40.81460285,18.41955224,0.0962,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63993745,40.81460285,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'433',10.61654572,40.84991154,15.39355224,0.0321,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.61654572,40.84991154,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
