S1_ALL_ID,S1_ALL_S1_F1_RA,S1_ALL_S1_F1_DEC,S1_ALL_S1_F1_MAG1_1,S1_ALL_S1_F1_ERR1_1,S1_ALL_S1_F3_ID,S1_ALL_S1_F3_RA,S1_ALL_S1_F3_DEC,S1_ALL_S1_F3_MAG1_3,S1_ALL_S1_F3_ERR1_3,S1_ALL_S1_F4_ID,S1_ALL_S1_F4_RA,S1_ALL_S1_F4_DEC,S1_ALL_S1_F4_MAG1_4,S1_ALL_S1_F4_ERR1_4,S1_ALL_Separation_S1_F3_S1_F1,S1_ALL_Separation_S1_F4_S1_F1,S1_ALL_Separation_S1_F4_S1_F3,S1_ALL_Separation_max,S1_ALL_ncat,S1_ALL_dist_bayesfactor,S1_ALL_dist_bayesfactor_corrected,S1_ALL_dist_post,S1_ALL_p_single,S1_ALL_p_any,S1_ALL_p_i,S1_ALL_match_flag,S1_ALL_36_asn,S1_ALL_RA,S1_ALL_DEC,S2_ALL_ID,S2_ALL_S2_F1_RA,S2_ALL_S2_F1_DEC,S2_ALL_S2_F1_MAG2_1,S2_ALL_S2_F1_ERR2_1,S2_ALL_S2_F3_ID,S2_ALL_S2_F3_RA,S2_ALL_S2_F3_DEC,S2_ALL_S2_F3_MAG2_3,S2_ALL_S2_F3_ERR2_3,S2_ALL_S2_F4_ID,S2_ALL_S2_F4_RA,S2_ALL_S2_F4_DEC,S2_ALL_S2_F4_MAG2_4,S2_ALL_S2_F4_ERR2_4,S2_ALL_Separation_S2_F3_S2_F1,S2_ALL_Separation_S2_F4_S2_F1,S2_ALL_Separation_S2_F4_S2_F3,S2_ALL_Separation_max,S2_ALL_ncat,S2_ALL_dist_bayesfactor,S2_ALL_dist_bayesfactor_corrected,S2_ALL_dist_post,S2_ALL_p_single,S2_ALL_p_any,S2_ALL_p_i,S2_ALL_match_flag,S2_ALL_45_asn,S2_ALL_RA,S2_ALL_DEC,Separation_S2_ALL_S1_ALL,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'2344',10.66418375,40.81527989,16.71350491,0.0422,'-99',-99,-99,-99,-99,'2512',10.66414331,40.815257,16.82350491,0.0511,nan,0.13758734,nan,0.13758734,2,12.423317,12.423317,0.98894405,0.98894405,0.98894405,1,1,2,10.66416353,40.815268445,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9983401,0,0
'2344',10.66418375,40.81527989,16.71350491,0.0422,'-99',-99,-99,-99,-99,'2512',10.66414331,40.815257,16.82350491,0.0511,nan,0.13758734,nan,0.13758734,2,12.423317,12.423317,0.98894405,0.98894405,0.98894405,1,1,2,10.66416353,40.815268445,'8823',10.66419151,40.81527461,17.42055224,0.0627,'10629',10.66415697,40.81530651,18.56255224,0.1195,'-99',-99,-99,-99,-99,0.14847285,nan,nan,0.14847285,2,12.389508,12.389508,0.98701835,0.98701835,0.98701835,1,1,2,10.66417424,40.81529056,0.084793046,0.084793046,2,12.550787,0.9983401,0.9983401,0.9983401,1,1
'2345',10.66430465,40.81637029,16.27650491,0.0294,'668',10.66426859,40.81638563,16.20450491,0.0306,'-99',-99,-99,-99,-99,0.11270285,nan,nan,0.11270285,2,12.490941,12.490941,0.99041426,0.99041426,0.99041426,1,1,2,10.66428662,40.81637796,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2348',10.70879678,40.75693556,18.17250491,0.0482,'2811',10.70873112,40.75693475,18.00350491,0.0339,'-99',-99,-99,-99,-99,0.17907524,nan,nan,0.17907524,2,12.280677,12.280677,0.9845366,0.9845366,0.9845366,1,1,2,10.70876395,40.756935155,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2353',10.71744055,40.74835638,18.35550491,0.0391,'-99',-99,-99,-99,-99,'2747',10.71746281,40.7483221,18.48250491,0.068,nan,0.13753256,nan,0.13753256,2,12.423481,12.423481,0.98894817,0.98894817,0.98894817,1,1,2,10.71745168,40.74833924,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2355',10.71701527,40.7518698,17.79950491,0.0364,'2843',10.71696388,40.75183363,17.84550491,0.0267,'-99',-99,-99,-99,-99,0.19130293,nan,nan,0.19130293,2,12.231505,12.231505,0.9827149,0.9827149,0.9827149,1,1,2,10.716989575,40.751851715,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2356',10.720021,40.75055601,17.35550491,0.0297,'5242',10.71998912,40.75054577,17.41850491,0.0378,'-99',-99,-99,-99,-99,0.09443583,nan,nan,0.09443583,2,12.532022,12.532022,0.9912719,0.9912719,0.9912719,1,1,2,10.72000506,40.75055089,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2359',10.61644002,40.88436549,16.30450491,0.0457,'5546',10.6164033,40.8843674,16.20350491,0.0374,'-99',-99,-99,-99,-99,0.10017765,nan,nan,0.10017765,2,12.519891,12.519891,0.9910268,0.9910268,0.9910268,1,1,2,10.61642166,40.884366445,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2361',10.61687735,40.88708616,16.69150491,0.0491,'2281',10.61687463,40.88707391,16.71250491,0.0458,'453',10.61681244,40.88707044,16.81550491,0.0486,0.04471701,0.18550247,0.16971692,0.18550247,3,24.9106,24.9106,0.9998909,0.9998909,0.99259,0.97908604,1,3,10.6168548066667,40.8870768366667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2363',10.61799059,40.88843777,16.85150491,0.0399,'399',10.61794912,40.8884224,16.78250491,0.0336,'-99',-99,-99,-99,-99,0.12569645,nan,nan,0.12569645,2,12.457309,12.457309,0.98965037,0.98965037,0.98965037,1,1,2,10.617969855,40.888430085,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2364',10.61811777,40.88941078,18.68150491,0.1278,'-99',-99,-99,-99,-99,'6304',10.61805637,40.88942044,18.57050491,0.1106,nan,0.17068091,nan,0.17068091,2,12.312554,12.312554,0.98577785,0.98577785,0.98577785,1,1,2,10.61808707,40.88941561,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2365',10.61558135,40.89235655,16.29150491,0.0401,'1705',10.61550832,40.89235075,16.21650491,0.0333,'-99',-99,-99,-99,-99,0.19983672,nan,nan,0.19983672,2,12.195265,12.195265,0.9812388,0.9812388,0.9812388,1,1,2,10.615544835,40.89235365,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2367',10.70814106,40.7581984,18.47050491,0.0571,'2809',10.7081258,40.75819145,18.24050491,0.0589,'2710',10.70809788,40.75822626,18.21550491,0.0631,0.048555095,0.15467301,0.14663094,0.15467301,3,25.036781,25.036781,0.9999184,0.9999184,0.9933173,0.9829338,1,3,10.70812158,40.75820537,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2370',10.71134186,40.75473911,17.53650491,0.0352,'3750',10.71129927,40.75469535,17.48150491,0.0329,'-99',-99,-99,-99,-99,0.19572218,nan,nan,0.19572218,2,12.212935,12.212935,0.98197335,0.98197335,0.98197335,1,1,2,10.711320565,40.75471723,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2374',10.69671932,40.77499204,17.65150491,0.0498,'3731',10.69668517,40.77501832,17.91050491,0.0513,'-99',-99,-99,-99,-99,0.13273388,nan,nan,0.13273388,2,12.437562,12.437562,0.9891742,0.9891742,0.9891742,1,1,2,10.696702245,40.77500518,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2376',10.67201941,40.82587891,15.86850491,0.0281,'5720',10.67197196,40.8258625,16.02550491,0.0368,'-99',-99,-99,-99,-99,0.14211963,nan,nan,0.14211963,2,12.409554,12.409554,0.9884613,0.9884613,0.9884613,1,1,2,10.671995685,40.825870705,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.99899536,0,0
'2376',10.67201941,40.82587891,15.86850491,0.0281,'5720',10.67197196,40.8258625,16.02550491,0.0368,'-99',-99,-99,-99,-99,0.14211963,nan,nan,0.14211963,2,12.409554,12.409554,0.9884613,0.9884613,0.9884613,1,1,2,10.671995685,40.825870705,'5945',10.6719834,40.82587896,16.44155224,0.0512,'1990',10.67194854,40.82587803,16.35455224,0.0487,'-99',-99,-99,-99,-99,0.09502181,nan,nan,0.09502181,2,12.530818,12.530818,0.99059,0.99059,0.99059,1,1,2,10.67196597,40.825878495,0.08566748,0.08566748,2,12.549169,0.9983339,0.9983339,0.99899536,0.60257727,1
'2376',10.67201941,40.82587891,15.86850491,0.0281,'5720',10.67197196,40.8258625,16.02550491,0.0368,'-99',-99,-99,-99,-99,0.14211963,nan,nan,0.14211963,2,12.409554,12.409554,0.9884613,0.9884613,0.9884613,1,1,2,10.671995685,40.825870705,'11332',10.671941,40.82582509,18.13455224,0.1339,'1990',10.67194854,40.82587803,16.35455224,0.0487,'-99',-99,-99,-99,-99,0.19168763,nan,nan,0.19168763,2,12.229906,12.229906,0.9813604,0.9813604,0.9813604,1,1,2,10.67194477,40.82585156,0.15487911,0.15487911,2,12.368409,0.997476,0.997476,0.99899536,0.3974227,2
'2383',10.60999925,40.89082247,17.13550491,0.0629,'6799',10.60995756,40.89085933,17.17350491,0.0451,'-99',-99,-99,-99,-99,0.17458743,nan,nan,0.17458743,2,12.29791,12.29791,0.9851292,0.9851292,0.9851292,1,1,2,10.609978405,40.8908409,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2389',10.73803042,40.72615115,17.04050491,0.0415,'2986',10.73799227,40.72610919,17.14850491,0.0344,'-99',-99,-99,-99,-99,0.18344164,nan,nan,0.18344164,2,12.263491,12.263491,0.9839224,0.9839224,0.9839224,1,1,2,10.738011345,40.72613017,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2390',10.73436388,40.73031666,16.87550491,0.0246,'2965',10.73433602,40.73026944,16.91650491,0.0243,'-99',-99,-99,-99,-99,0.18620895,nan,nan,0.18620895,2,12.252384,12.252384,0.9835128,0.9835128,0.9835128,1,1,2,10.73434995,40.73029305,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2394',10.7304001,40.73464521,16.60550491,0.0354,'10194',10.7304247,40.73464067,19.06250491,0.1247,'-99',-99,-99,-99,-99,0.06906712,nan,nan,0.06906712,2,12.577058,12.577058,0.99212486,0.99212486,0.9950327,0.628909,1,2,10.7304124,40.73464294,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2396',10.75169245,40.70628959,17.70750491,0.0716,'1244',10.7516432,40.70627931,17.83150491,0.0548,'-99',-99,-99,-99,-99,0.1394065,nan,nan,0.1394065,2,12.417847,12.417847,0.9886771,0.9886771,0.9886771,1,1,2,10.751667825,40.70628445,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2400',10.71572168,40.75658597,17.38550491,0.0439,'3755',10.71566263,40.75656384,17.43050491,0.0392,'-99',-99,-99,-99,-99,0.17965734,nan,nan,0.17965734,2,12.27841,12.27841,0.9844569,0.9844569,0.9844569,1,1,2,10.715692155,40.756574905,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2401',10.71637709,40.7573718,17.62350491,0.0605,'1056',10.71630408,40.75737658,17.78750491,0.0472,'-99',-99,-99,-99,-99,0.19983554,nan,nan,0.19983554,2,12.19527,12.19527,0.981239,0.981239,0.981239,1,1,2,10.716340585,40.75737419,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2404',10.63141796,40.87702898,17.90050491,0.0797,'5582',10.63144214,40.87698389,17.59250491,0.0601,'-99',-99,-99,-99,-99,0.17516033,nan,nan,0.17516033,2,12.295734,12.295734,0.9850556,0.9850556,0.9850556,1,1,2,10.63143005,40.877006435,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2407',10.70036214,40.78074171,18.08050491,0.0427,'5218',10.700345,40.78070709,18.13050491,0.0433,'-99',-99,-99,-99,-99,0.13310218,nan,nan,0.13310218,2,12.4365,12.4365,0.9891479,0.9891479,0.9891479,1,1,2,10.70035357,40.7807244,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2409',10.70287108,40.78217203,17.65050491,0.0549,'5826',10.70280736,40.7821596,17.51650491,0.0546,'-99',-99,-99,-99,-99,0.17936674,nan,nan,0.17936674,2,12.279543,12.279543,0.9844968,0.9844968,0.9844968,1,1,2,10.70283922,40.782165815,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2414',10.69002327,40.79916131,16.18950491,0.0314,'4463',10.68999166,40.79911604,16.31150491,0.0466,'-99',-99,-99,-99,-99,0.1843385,nan,nan,0.1843385,2,12.25991,12.25991,0.9837915,0.9837915,0.9837915,1,1,2,10.690007465,40.799138675,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2418',10.74129244,40.72724293,17.51250491,0.0485,'8577',10.74124151,40.72723357,19.04350491,0.0892,'-99',-99,-99,-99,-99,0.14297304,nan,nan,0.14297304,2,12.406912,12.406912,0.9883917,0.9883917,0.9934858,0.55828875,1,2,10.741266975,40.72723825,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2420',10.63902014,40.86365788,17.58450491,0.0457,'4239',10.63900993,40.86366295,17.43250491,0.0394,'-99',-99,-99,-99,-99,0.033254042,nan,nan,0.033254042,2,12.616844,12.616844,0.9928093,0.9928093,0.9928093,1,1,2,10.639015035,40.863660415,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2423',10.69338087,40.79689367,18.22650491,0.0745,'-99',-99,-99,-99,-99,'11123',10.69335356,40.79691943,18.61550491,0.1275,nan,0.118909724,nan,0.118909724,2,12.475332,12.475332,0.9901798,0.9901798,0.9901798,1,1,2,10.693367215,40.79690655,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2428',10.7114722,40.76848839,16.30950491,0.026,'909',10.71141414,40.76846424,16.29650491,0.0156,'-99',-99,-99,-99,-99,0.18060233,nan,nan,0.18060233,2,12.2747135,12.2747135,0.9843261,0.9843261,0.9843261,1,1,2,10.71144317,40.768476315,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2429',10.71294145,40.76818923,17.67850491,0.0404,'2879',10.71288351,40.76815842,17.63750491,0.0393,'2783',10.71286896,40.76818144,17.69150491,0.0417,0.19302265,0.19962281,0.09187769,0.19962281,3,24.763418,24.763418,0.9998469,0.9998469,0.9827906,0.98359084,1,3,10.7128979733333,40.7681763633333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2430',10.71436995,40.76693696,18.74350491,0.0655,'905',10.71431354,40.76690592,19.38850491,0.095,'-99',-99,-99,-99,-99,0.1901116,nan,nan,0.1901116,2,12.236439,12.236439,0.98290676,0.98290676,0.98290676,1,1,2,10.714341745,40.76692144,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2431',10.71594858,40.76599021,17.02850491,0.0298,'907',10.71590187,40.76597241,17.16650491,0.0222,'-99',-99,-99,-99,-99,0.14257078,nan,nan,0.14257078,2,12.408159,12.408159,0.9884246,0.9884246,0.9884246,1,1,2,10.715925225,40.76598131,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2437',10.75206035,40.71181744,17.17450491,0.0403,'3078',10.75203385,40.71176724,17.25350491,0.0393,'-99',-99,-99,-99,-99,0.19465075,nan,nan,0.19465075,2,12.217477,12.217477,0.9821575,0.9821575,0.9821575,1,1,2,10.7520471,40.71179234,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2443',10.71552104,40.76122427,18.64350491,0.058,'8560',10.71547284,40.76118727,18.48250491,0.0766,'-99',-99,-99,-99,-99,0.18712622,nan,nan,0.18712622,2,12.248667,12.248667,0.98337346,0.98337346,0.98337346,1,1,2,10.71549694,40.76120577,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2445',10.72540378,40.75225931,18.06250491,0.052,'5254',10.72537471,40.75225316,18.03850491,0.0434,'-99',-99,-99,-99,-99,0.08231149,nan,nan,0.08231149,2,12.555289,12.555289,0.9917234,0.9917234,0.9917234,1,1,2,10.725389245,40.752256235,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2446',10.72475571,40.75306441,17.56250491,0.0306,'6703',10.72471192,40.75306158,17.50450491,0.0411,'-99',-99,-99,-99,-99,0.11985387,nan,nan,0.11985387,2,12.472885,12.472885,0.9900114,0.9900114,0.9900114,1,1,2,10.724733815,40.753062995,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2448',10.64256688,40.87998078,16.11050491,0.034,'-99',-99,-99,-99,-99,'464',10.64250955,40.87996386,16.35350491,0.0411,nan,0.16751336,nan,0.16751336,2,12.324184,12.324184,0.9861485,0.9861485,0.9861485,1,1,2,10.642538215,40.87997232,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2449',10.64376509,40.87991834,16.80150491,0.0441,'761',10.64369884,40.87991786,16.56550491,0.0375,'-99',-99,-99,-99,-99,0.18033405,nan,nan,0.18033405,2,12.275764,12.275764,0.98436344,0.98436344,0.98436344,1,1,2,10.643731965,40.8799181,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2451',10.67819392,40.83551511,16.56450491,0.0423,'7529',10.67815019,40.83548144,16.51650491,0.0422,'-99',-99,-99,-99,-99,0.16993874,nan,nan,0.16993874,2,12.315299,12.315299,0.98570454,0.98570454,0.98570454,1,1,2,10.678172055,40.835498275,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2454',10.73597233,40.73614477,17.59150491,0.0402,'3014',10.73594122,40.73613635,17.61250491,0.0316,'-99',-99,-99,-99,-99,0.090113066,nan,nan,0.090113066,2,12.540685,12.540685,0.99144274,0.99144274,0.99144274,1,1,2,10.735956775,40.73614056,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2458',10.75210103,40.71663219,18.44050491,0.0996,'-99',-99,-99,-99,-99,'3796',10.75206371,40.71663247,18.47050491,0.0821,nan,0.10183641,nan,0.10183641,2,12.5162525,12.5162525,0.9910549,0.9910549,0.9910549,1,1,2,10.75208237,40.71663233,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2459',10.74954853,40.72077749,17.08650491,0.0459,'1261',10.74953888,40.72073229,16.90850491,0.0319,'-99',-99,-99,-99,-99,0.16483639,nan,nan,0.16483639,2,12.333844,12.333844,0.986294,0.986294,0.986294,1,1,2,10.749543705,40.72075489,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2463',10.72049142,40.75819289,18.47050491,0.0614,'4579',10.72046125,40.75818179,18.25050491,0.0428,'5871',10.72042566,40.75818361,18.34750491,0.0469,0.09146168,0.18240628,0.09727123,0.18240628,3,25.012772,25.012772,0.99991375,0.99991375,0.9904656,0.98491025,1,3,10.7204594433333,40.7581860966667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2465',10.72855631,40.74776681,18.61350491,0.0944,'1167',10.72852815,40.74775923,19.00950491,0.0896,'-99',-99,-99,-99,-99,0.08150524,nan,nan,0.08150524,2,12.556724,12.556724,0.9917505,0.9917505,0.9917505,1,1,2,10.72854223,40.74776302,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2468',10.71832379,40.76289041,18.27350491,0.0346,'1100',10.71826279,40.76286234,18.35550491,0.0451,'-99',-99,-99,-99,-99,0.19461979,nan,nan,0.19461979,2,12.2176075,12.2176075,0.98216283,0.98216283,0.98216283,1,1,2,10.71829329,40.762876375,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2470',10.71820082,40.76381187,18.23750491,0.0398,'4577',10.71815442,40.76377086,18.45350491,0.0658,'-99',-99,-99,-99,-99,0.19443004,nan,nan,0.19443004,2,12.218409,12.218409,0.98219514,0.98219514,0.98219514,1,1,2,10.71817762,40.763791365,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'2475',10.69004338,40.802659,17.95350491,0.0557,'10831',10.68998851,40.80265029,17.69250491,0.0547,'-99',-99,-99,-99,-99,0.15277714,nan,nan,0.15277714,2,12.37543,12.37543,0.9875299,0.9875299,0.9875299,1,1,2,10.690015945,40.802654645,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
