S1_1_3_ID,S1_1_3_S1_F1_RA,S1_1_3_S1_F1_DEC,S1_1_3_S1_F1_MAG1_1,S1_1_3_S1_F1_ERR1_1,S1_1_3_S1_F3_ID,S1_1_3_S1_F3_RA,S1_1_3_S1_F3_DEC,S1_1_3_S1_F3_MAG1_3,S1_1_3_S1_F3_ERR1_3,S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_Separation_max,S1_1_3_ncat,S1_1_3_dist_bayesfactor,S1_1_3_dist_post,S1_1_3_p_single,S1_1_3_p_any,S1_1_3_p_i,S1_1_3_match_flag,S1_1_3_asn,S1_1_3_RA,S1_1_3_DEC,S1_F4_ID,S1_F4_RA,S1_F4_DEC,S1_F4_MAG1_4,S1_F4_ERR1_4,Separation_S1_F4_S1_1_3,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'6257',10.60833172,40.85589732,16.96250491,0.0528,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60833172,40.85589732,'341',10.60822826,40.85587587,17.12850491,0.0637,0.29210162,0.29210162,2,11.795194,0.9546685,0.9546685,0.9546685,1,1
'6258',10.63472587,40.82463049,17.98850491,0.0512,'4136',10.63467016,40.8246115,18.02850491,0.05,0.16645065,0.16645065,2,11.951588,0.96757734,0.96757734,0.96757734,1,1,2,10.634698015,40.824620995,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96407413,0,0
'6258',10.63472587,40.82463049,17.98850491,0.0512,'4136',10.63467016,40.8246115,18.02850491,0.05,0.16645065,0.16645065,2,11.951588,0.96757734,0.96757734,0.96757734,1,1,2,10.634698015,40.824620995,'5520',10.63468476,40.82468008,18.07450491,0.0561,0.21574914,0.21574914,2,11.900444,0.96407413,0.96407413,0.96407413,1,1
'6259',10.63413182,40.82593892,17.89650491,0.0699,'7164',10.63406603,40.82591804,18.07350491,0.0637,0.19434486,0.19434486,2,11.92427,0.96554494,0.96554494,0.96554494,1,1,2,10.634098925,40.82592848,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9606808,0,0
'6259',10.63413182,40.82593892,17.89650491,0.0699,'7164',10.63406603,40.82591804,18.07350491,0.0637,0.19434486,0.19434486,2,11.92427,0.96554494,0.96554494,0.96554494,1,1,2,10.634098925,40.82592848,'4124',10.63401201,40.82590789,17.99350491,0.066,0.24809845,0.24809845,2,11.8597145,0.9606808,0.9606808,0.9606808,1,1
'6260',10.65100575,40.80426801,17.76050491,0.0651,'6846',10.65067975,40.80434314,17.72550491,0.0757,0.9286128,0.9286128,2,9.686155,0.13938434,0.13938434,0.13938434,1,1,2,10.65084275,40.804305575,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.85718024,0,0
'6260',10.65100575,40.80426801,17.76050491,0.0651,'6846',10.65067975,40.80434314,17.72550491,0.0757,0.9286128,0.9286128,2,9.686155,0.13938434,0.13938434,0.13938434,1,1,2,10.65084275,40.804305575,'6814',10.65091273,40.80416674,17.90750491,0.1059,0.53494954,0.53494954,2,11.250025,0.85718024,0.85718024,0.85718024,1,1
'6261',10.65224391,40.80436298,17.67450491,0.06,'8489',10.65202355,40.80427089,18.21450491,0.0963,0.6859205,0.6859205,2,10.749728,0.6521618,0.6521618,0.6521618,1,1,2,10.65213373,40.804316935,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.8287222,0,0
'6261',10.65224391,40.80436298,17.67450491,0.06,'8489',10.65202355,40.80427089,18.21450491,0.0963,0.6859205,0.6859205,2,10.749728,0.6521618,0.6521618,0.6521618,1,1,2,10.65213373,40.804316935,'5584',10.65196638,40.80422369,18.05250491,0.0718,0.56625587,0.56625587,2,11.156448,0.8287222,0.8287222,0.8287222,1,1
'6262',10.63695687,40.83368129,15.30550491,0.0363,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63695687,40.83368129,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6263',10.60622849,40.87153047,15.66950491,0.0336,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.60622849,40.87153047,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6264',10.65402359,40.80834759,17.87550491,0.0636,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65402359,40.80834759,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9138113,0,0
'6264',10.65402359,40.80834759,17.87550491,0.0636,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65402359,40.80834759,'5587',10.6538664,40.80831758,18.19750491,0.1024,0.44173267,0.44173267,2,11.497148,0.9138113,0.9138113,0.9138113,1,1
'6267',10.63598655,40.83868478,17.07250491,0.0557,'6831',10.63594466,40.83861523,17.01050491,0.0504,0.27514902,0.27514902,2,11.821296,0.9567245,0.9567245,0.9567245,1,1,2,10.635965605,40.838650005,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9692815,0,0
'6267',10.63598655,40.83868478,17.07250491,0.0557,'6831',10.63594466,40.83861523,17.01050491,0.0504,0.27514902,0.27514902,2,11.821296,0.9567245,0.9567245,0.9567245,1,1,2,10.635965605,40.838650005,'7451',10.63591808,40.83863271,17.11050491,0.0641,0.14363487,0.14363487,2,11.970791,0.9692815,0.9692815,0.9692815,1,1
'6268',10.64721683,40.82323016,18.60150491,0.1088,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64721683,40.82323016,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.93306834,0,0
'6268',10.64721683,40.82323016,18.60150491,0.1088,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64721683,40.82323016,'6308',10.64710226,40.82329466,18.32750491,0.0768,0.38901466,0.38901466,2,11.616023,0.93306834,0.93306834,0.93306834,1,1
'6269',10.64504682,40.83016372,16.23650491,0.032,'4245',10.64496863,40.8301168,16.36750491,0.0387,0.27183443,0.27183443,2,11.826217,0.9571913,0.9571913,0.9571913,1,1,2,10.645007725,40.83014026,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96620077,0,0
'6269',10.64504682,40.83016372,16.23650491,0.032,'4245',10.64496863,40.8301168,16.36750491,0.0387,0.27183443,0.27183443,2,11.826217,0.9571913,0.9571913,0.9571913,1,1,2,10.645007725,40.83014026,'4224',10.64494486,40.83011684,16.32550491,0.042,0.19087148,0.19087148,2,11.927901,0.96620077,0.96620077,0.96620077,1,1
'6270',10.64533768,40.83142451,17.44050491,0.0681,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64533768,40.83142451,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6271',10.68598694,40.77410595,18.94950491,0.1015,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.68598694,40.77410595,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6273',10.64123585,40.83589783,16.84950491,0.0631,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64123585,40.83589783,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6274',10.65740529,40.81423654,17.45750491,0.0629,'6311',10.65736147,40.8141663,17.38350491,0.0785,0.27963305,0.27963305,2,11.814544,0.9560762,0.9560762,0.9560762,1,1,2,10.65738338,40.81420142,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6275',10.71228379,40.74449805,16.40450491,0.0381,'4507',10.71219722,40.74450403,16.22850491,0.0287,0.23709555,0.23709555,2,11.874206,0.9614971,0.9614971,0.9614971,1,1,2,10.712240505,40.74450104,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96551716,0,0
'6275',10.71228379,40.74449805,16.40450491,0.0381,'4507',10.71219722,40.74450403,16.22850491,0.0287,0.23709555,0.23709555,2,11.874206,0.9614971,0.9614971,0.9614971,1,1,2,10.712240505,40.74450104,'918',10.71217029,40.74448564,16.61950491,0.0336,0.19937184,0.19937184,2,11.918898,0.96551716,0.96551716,0.96551716,1,1
'6276',10.62555806,40.86060286,15.82050491,0.0427,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62555806,40.86060286,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6277',10.74438805,40.70246367,18.77850491,0.1075,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74438805,40.70246367,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6278',10.61771784,40.87153829,17.19450491,0.0672,'2254',10.61765697,40.87152264,17.29150491,0.0777,0.17501904,0.17501904,2,11.9436455,0.9669987,0.9669987,0.9669987,1,1,2,10.617687405,40.871530465,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6281',10.61260861,40.88290398,17.75650491,0.058,'5080',10.6127815,40.88271663,18.25250491,0.1038,0.8223934,0.8223934,2,10.190998,0.3411958,0.3411958,0.3411958,1,1,2,10.612695055,40.882810305,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6282',10.62923867,40.86281336,16.06150491,0.0421,'7168',10.62919827,40.86278599,16.02050491,0.0324,0.14767209,0.14767209,2,11.967599,0.9687142,0.9687142,0.9687142,1,1,2,10.62921847,40.862799675,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6283',10.71530318,40.7507877,17.48150491,0.0644,'10154',10.71559247,40.7506397,18.72550491,0.0777,0.95200986,0.95200986,2,9.566722,0.10954288,0.10954288,0.10954288,1,1,2,10.715447825,40.7507137,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6284',10.68233762,40.79295304,17.57450491,0.0468,'7922',10.68227926,40.79285886,17.84350491,0.1233,0.37450394,0.37450394,2,11.646095,0.9365836,0.9365836,0.9365836,1,1,2,10.68230844,40.79290595,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6285',10.62328217,40.8716321,15.82550491,0.0272,'2256',10.62323802,40.87161915,15.78650491,0.0243,0.12891202,0.12891202,2,11.981683,0.9696822,0.9696822,0.9696822,1,1,2,10.623260095,40.871625625,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9693248,0,0
'6285',10.62328217,40.8716321,15.82550491,0.0272,'2256',10.62323802,40.87161915,15.78650491,0.0243,0.12891202,0.12891202,2,11.981683,0.9696822,0.9696822,0.9696822,1,1,2,10.623260095,40.871625625,'5552',10.62321387,40.87160686,15.56750491,0.0221,0.142822,0.142822,2,11.971423,0.9693248,0.9693248,0.9693248,1,1
'6286',10.67522713,40.80610976,17.49950491,0.1074,'812',10.67520929,40.8060404,17.48050491,0.055,0.25438416,0.25438416,2,11.851142,0.9594822,0.9594822,0.9594822,1,1,2,10.67521821,40.80607508,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96443504,0,0
'6286',10.67522713,40.80610976,17.49950491,0.1074,'812',10.67520929,40.8060404,17.48050491,0.055,0.25438416,0.25438416,2,11.851142,0.9594822,0.9594822,0.9594822,1,1,2,10.67521821,40.80607508,'6897',10.67514063,40.80607133,17.45050491,0.0631,0.2118309,0.2118309,2,11.904991,0.96443504,0.96443504,0.96443504,1,1
'6287',10.67147451,40.8118686,16.76350491,0.0485,'5171',10.67140446,40.81186045,16.74050491,0.0395,0.19310682,0.19310682,2,11.925571,0.96564454,0.96564454,0.96564454,1,1,2,10.671439485,40.811864525,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.97055304,0,0
'6287',10.67147451,40.8118686,16.76350491,0.0485,'5171',10.67140446,40.81186045,16.74050491,0.0395,0.19310682,0.19310682,2,11.925571,0.96564454,0.96564454,0.96564454,1,1,2,10.671439485,40.811864525,'1722',10.67140339,40.81184699,16.53850491,0.037,0.11686401,0.11686401,2,11.98972,0.97055304,0.97055304,0.97055304,1,1
'6288',10.63331165,40.86361551,16.34650491,0.0269,'1695',10.63325003,40.86358441,16.25350491,0.0302,0.20169295,0.20169295,2,11.91637,0.9649347,0.9649347,0.9649347,1,1,2,10.63328084,40.86359996,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.96854,0,0
'6288',10.63331165,40.86361551,16.34650491,0.0269,'1695',10.63325003,40.86358441,16.25350491,0.0302,0.20169295,0.20169295,2,11.91637,0.9649347,0.9649347,0.9649347,1,1,2,10.63328084,40.86359996,'6830',10.63322327,40.86360042,16.25650491,0.0263,0.15674707,0.15674707,2,11.9601,0.96854,0.96854,0.96854,1,1
'6289',10.68281719,40.80083416,17.47750491,0.0451,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.68281719,40.80083416,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6290',10.65261917,40.84900098,16.40450491,0.0699,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65261917,40.84900098,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9700074,0,0
'6290',10.65261917,40.84900098,16.40450491,0.0699,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65261917,40.84900098,'6890',10.65257219,40.84899603,16.61650491,0.0551,0.12916961,0.12916961,2,11.981503,0.9700074,0.9700074,0.9700074,1,1
'6291',10.66793596,40.83359997,15.86150491,0.0317,'7374',10.66792744,40.83357475,15.88850491,0.0379,0.09371095,0.09371095,2,12.002954,0.9710895,0.9710895,0.9710895,1,1,2,10.6679317,40.83358736,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9710597,0,0
'6291',10.66793596,40.83359997,15.86150491,0.0317,'7374',10.66792744,40.83357475,15.88850491,0.0379,0.09371095,0.09371095,2,12.002954,0.9710895,0.9710895,0.9710895,1,1,2,10.6679317,40.83358736,'2577',10.66789762,40.83357439,15.72350491,0.0395,0.10390878,0.10390878,2,11.997483,0.9710597,0.9710597,0.9710597,1,1
'6292',10.71240612,40.77245893,16.37950491,0.0349,'4535',10.71234536,40.77243525,16.40150491,0.0302,0.18629923,0.18629923,2,11.932583,0.96617603,0.96617603,0.96617603,1,1,2,10.71237574,40.77244709,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9227812,0,0
'6292',10.71240612,40.77245893,16.37950491,0.0349,'4535',10.71234536,40.77243525,16.40150491,0.0302,0.18629923,0.18629923,2,11.932583,0.96617603,0.96617603,0.96617603,1,1,2,10.71237574,40.77244709,'2762',10.71223131,40.77248728,16.49350491,0.0376,0.41950136,0.41950136,2,11.549117,0.9227812,0.9227812,0.9227812,1,1
'6293',10.67346436,40.82527327,16.04950491,0.0423,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67346436,40.82527327,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6294',10.62755495,40.89329828,17.64150491,0.0673,'76',10.6275885,40.89325507,17.80750491,0.0933,0.1803707,0.1803707,2,11.938483,0.9666172,0.9666172,0.9666172,1,1,2,10.627571725,40.893276675,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6295',10.72734201,40.76080572,17.48750491,0.0546,'1131',10.7272072,40.76074346,17.65650491,0.0563,0.43054134,0.43054134,2,11.523644,0.9176292,0.9176292,0.9176292,1,1,2,10.727274605,40.76077459,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9530116,0,0
