S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'6242',10.60402958,40.85633217,17.23750491,0.0657,'368',10.60407451,40.85632638,17.49550491,0.0628,0.12410147,0.12410147,2,12.461634,0.98975194,0.98975194,0.98975194,1,1,2,10.604052045,40.856329275,'2003',10.60401692,40.85635697,17.31550491,0.0619,0.13815802,0.13815802,2,12.421609,0.98890096,0.98890096,0.98890096,1,1,3,10.6040403366667,40.8563385066667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6251',10.69808963,40.73423451,18.11250491,0.0935,'8532',10.6981063,40.73423671,17.90950491,0.0603,0.046158314,0.046158314,2,12.605718,0.99262404,0.99262404,0.99262404,1,1,2,10.698097965,40.73423561,'9557',10.69809745,40.7342646,17.96650491,0.0608,0.104373455,0.104373455,2,12.510572,0.9909382,0.9909382,0.9909382,1,1,3,10.6980977933333,40.7342452733333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6253',10.68155522,40.7560696,17.53950491,0.0657,'5711',10.68156797,40.75604604,17.38150491,0.044,0.09166592,0.09166592,2,12.53762,0.99138266,0.99138266,0.99138266,1,1,2,10.681561595,40.75605782,'2418',10.6815206,40.75607456,17.44150491,0.0416,0.12700145,0.12700145,2,12.453728,0.98968405,0.98968405,0.98968405,1,1,3,10.68154793,40.7560634,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6258',10.63472587,40.82463049,17.98850491,0.0512,'4136',10.63467016,40.8246115,18.02850491,0.05,0.16645065,0.16645065,2,12.328038,0.98611206,0.98611206,0.98611206,1,1,2,10.634698015,40.824620995,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.634698015,40.824620995,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6259',10.63413182,40.82593892,17.89650491,0.0699,'7164',10.63406603,40.82591804,18.07350491,0.0637,0.19434486,0.19434486,2,12.218768,0.98220956,0.98220956,0.98220956,1,1,2,10.634098925,40.82592848,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.634098925,40.82592848,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6278',10.61771784,40.87153829,17.19450491,0.0672,'2254',10.61765697,40.87152264,17.29150491,0.0777,0.17501904,0.17501904,2,12.296271,0.98507386,0.98507386,0.98507386,1,1,2,10.617687405,40.871530465,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.617687405,40.871530465,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6282',10.62923867,40.86281336,16.06150491,0.0421,'7168',10.62919827,40.86278599,16.02050491,0.0324,0.14767209,0.14767209,2,12.392083,0.98799336,0.98799336,0.98799336,1,1,2,10.62921847,40.862799675,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.62921847,40.862799675,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6285',10.62328217,40.8716321,15.82550491,0.0272,'2256',10.62323802,40.87161915,15.78650491,0.0243,0.12891202,0.12891202,2,12.44842,0.98943865,0.98943865,0.98943865,1,1,2,10.623260095,40.871625625,'5552',10.62321387,40.87160686,15.56750491,0.0221,0.142822,0.142822,2,12.40738,0.9885356,0.9885356,0.9885356,1,1,3,10.6232446866667,40.87161937,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9981552,0,0
'6285',10.62328217,40.8716321,15.82550491,0.0272,'2256',10.62323802,40.87161915,15.78650491,0.0243,0.12891202,0.12891202,2,12.44842,0.98943865,0.98943865,0.98943865,1,1,2,10.623260095,40.871625625,'5552',10.62321387,40.87160686,15.56750491,0.0221,0.142822,0.142822,2,12.40738,0.9885356,0.9885356,0.9885356,1,1,3,10.6232446866667,40.87161937,'4707',10.62325605,40.8716665,15.80755224,0.0269,'442',10.62322463,40.87163661,15.56355224,0.0288,0.13745715,0.13745715,2,12.423706,0.98798954,0.98798954,0.98798954,1,1,2,10.62324034,40.871651555,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.62324034,40.871651555,0.11646863,0.11646863,2,12.481571,0.9981552,0.9981552,0.9981552,1,1
'6287',10.67147451,40.8118686,16.76350491,0.0485,'5171',10.67140446,40.81186045,16.74050491,0.0395,0.19310682,0.19310682,2,12.223977,0.98241794,0.98241794,0.98241794,1,1,2,10.671439485,40.811864525,'1722',10.67140339,40.81184699,16.53850491,0.037,0.11686401,0.11686401,2,12.480569,0.9902963,0.9902963,0.9902963,1,1,3,10.6714274533333,40.81185868,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.99701554,0,0
'6287',10.67147451,40.8118686,16.76350491,0.0485,'5171',10.67140446,40.81186045,16.74050491,0.0395,0.19310682,0.19310682,2,12.223977,0.98241794,0.98241794,0.98241794,1,1,2,10.671439485,40.811864525,'1722',10.67140339,40.81184699,16.53850491,0.037,0.11686401,0.11686401,2,12.480569,0.9902963,0.9902963,0.9902963,1,1,3,10.6714274533333,40.81185868,'4229',10.67144328,40.81191766,17.66955224,0.0757,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67144328,40.81191766,'9976',10.67140333,40.8119002,18.61355224,0.1838,0.12569615,0.12569615,2,12.457309,0.9888541,0.9888541,0.9888541,1,1,2,10.671423305,40.81190893,0.18125276,0.18125276,2,12.272158,0.99701554,0.99701554,0.99701554,1,1
'6290',10.65261917,40.84900098,16.40450491,0.0699,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65261917,40.84900098,'6890',10.65257219,40.84899603,16.61650491,0.0551,0.12916961,0.12916961,2,12.447698,0.9895413,0.9895413,0.9895413,1,1,2,10.65259568,40.848998505,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6291',10.66793596,40.83359997,15.86150491,0.0317,'7374',10.66792744,40.83357475,15.88850491,0.0379,0.09371095,0.09371095,2,12.533504,0.99130136,0.99130136,0.99130136,1,1,2,10.6679317,40.83358736,'2577',10.66789762,40.83357439,15.72350491,0.0395,0.10390878,0.10390878,2,12.511623,0.9909599,0.9909599,0.9909599,1,1,3,10.66792034,40.8335830366667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6292',10.71240612,40.77245893,16.37950491,0.0349,'4535',10.71234536,40.77243525,16.40150491,0.0302,0.18629923,0.18629923,2,12.25202,0.98349917,0.98349917,0.98349917,1,1,2,10.71237574,40.77244709,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.71237574,40.77244709,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6294',10.62755495,40.89329828,17.64150491,0.0673,'76',10.6275885,40.89325507,17.80750491,0.0933,0.1803707,0.1803707,2,12.275621,0.9843584,0.9843584,0.9843584,1,1,2,10.627571725,40.893276675,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.627571725,40.893276675,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6297',10.64000501,40.8780783,17.40150491,0.0399,'7483',10.64000919,40.87806894,17.39050491,0.0527,0.035565093,0.035565093,2,12.615117,0.99278086,0.99278086,0.99278086,1,1,2,10.6400071,40.87807362,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.6400071,40.87807362,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9964614,0,0
'6297',10.64000501,40.8780783,17.40150491,0.0399,'7483',10.64000919,40.87806894,17.39050491,0.0527,0.035565093,0.035565093,2,12.615117,0.99278086,0.99278086,0.99278086,1,1,2,10.6400071,40.87807362,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.6400071,40.87807362,'6303',10.63995428,40.87813433,17.74255224,0.0563,'6134',10.63997971,40.87810549,17.57055224,0.0477,0.124783,0.124783,2,12.459792,0.98893654,0.98893654,0.98893654,1,1,2,10.639966995,40.87811991,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.639966995,40.87811991,0.19921638,0.19921638,2,12.197952,0.9964614,0.9964614,0.9964614,1,1
'6301',10.68626581,40.82014839,16.88850491,0.0392,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.68626581,40.82014839,'5803',10.6862226,40.82013236,17.01750491,0.0401,0.13110326,0.13110326,2,12.442233,0.9894103,0.9894103,0.9894103,1,1,2,10.686244205,40.820140375,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.998619,0,0
'6301',10.68626581,40.82014839,16.88850491,0.0392,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.68626581,40.82014839,'5803',10.6862226,40.82013236,17.01750491,0.0401,0.13110326,0.13110326,2,12.442233,0.9894103,0.9894103,0.9894103,1,1,2,10.686244205,40.820140375,'4858',10.68626761,40.82015951,17.36855224,0.0402,'3431',10.68623113,40.82012237,17.37855224,0.0518,0.16659541,0.16659541,2,12.327515,0.9850562,0.9850562,0.9850562,1,1,2,10.68624937,40.82014094,'6184',10.68618833,40.82012602,17.20355224,0.0478,0.1747538,0.1747538,2,12.297278,0.9839678,0.9839678,0.9839678,1,1,3,10.6862290233333,40.8201359666667,0.044300422,0.044300422,2,12.607542,0.998619,0.998619,0.998619,1,1
'6305',10.70714326,40.80344824,17.77550491,0.067,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.70714326,40.80344824,'9577',10.7071169,40.80349951,18.46150491,0.1447,0.19805723,0.19805723,2,12.202952,0.9817695,0.9817695,0.9817695,1,1,2,10.70713008,40.803473875,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6310',10.69130686,40.83257819,16.75250491,0.0465,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.69130686,40.83257819,'8315',10.69131588,40.83253035,16.81450491,0.048,0.17396766,0.17396766,2,12.300255,0.9853753,0.9853753,0.9853753,1,1,2,10.69131137,40.83255427,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6325',10.72649855,40.82131918,17.20850491,0.0515,'3145',10.72648811,40.82127096,17.14850491,0.05,0.17590655,0.17590655,2,12.29289,0.98495895,0.98495895,0.98495895,1,1,2,10.72649333,40.82129507,'6698',10.72650674,40.82126789,17.05950491,0.0489,0.10444563,0.10444563,2,12.510408,0.9909348,0.9909348,0.9909348,1,1,3,10.7264978,40.82128601,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6328',10.70814206,40.85336997,16.59150491,0.0353,'7822',10.70812468,40.85333913,16.60950491,0.0437,0.12068985,0.12068985,2,12.470701,0.9899615,0.9899615,0.9899615,1,1,2,10.70813337,40.85335455,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.70813337,40.85335455,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6331',10.73458235,40.82413433,16.93350491,0.0418,'6015',10.73453788,40.82409404,16.85050491,0.0488,0.18898103,0.18898103,2,12.241093,0.9830859,0.9830859,0.9830859,1,1,2,10.734560115,40.824114185,'6529',10.73455623,40.82410293,16.85050491,0.0335,0.041877422,0.041877422,2,12.60981,0.9927759,0.9927759,0.9927759,1,1,3,10.73455882,40.8241104333333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6342',10.71437921,40.8622284,16.92450491,0.0352,'5967',10.71433104,40.8621939,17.00650491,0.0378,0.1806258,0.1806258,2,12.274621,0.98432285,0.98432285,0.98432285,1,1,2,10.714355125,40.86221115,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.714355125,40.86221115,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6344',10.7686793,40.79102203,17.31550491,0.0647,'4988',10.76866366,40.79101843,17.32050491,0.0692,0.04455418,0.04455418,2,12.607298,0.9926506,0.9926506,0.9926506,1,1,2,10.76867148,40.79102023,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.76867148,40.79102023,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6353',10.74469273,40.83224023,17.94350491,0.0624,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74469273,40.83224023,'1408',10.7446599,40.83219199,18.23850491,0.0707,0.19533533,0.19533533,2,12.214578,0.9822425,0.9822425,0.9822425,1,1,2,10.744676315,40.83221611,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6356',10.70111165,40.89644984,16.97050491,0.0372,'5948',10.70105658,40.89643516,17.02250491,0.0423,0.15890308,0.15890308,2,12.3547,0.98692816,0.98692816,0.98692816,1,1,2,10.701084115,40.8964425,'4765',10.70104715,40.89646807,17.02250491,0.0397,0.13635206,0.13635206,2,12.426991,0.9890362,0.9890362,0.9890362,1,1,3,10.7010717933333,40.8964510233333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6358',10.73056237,40.85803627,16.96950491,0.0342,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73056237,40.85803627,'1875',10.73052819,40.8580493,16.80850491,0.0378,0.104218505,0.104218505,2,12.510923,0.99094546,0.99094546,0.99094546,1,1,2,10.73054528,40.858042785,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6362',10.7182547,40.87731456,18.25350491,0.0626,'3816',10.71823687,40.87729101,18.06350491,0.0481,0.09768897,0.09768897,2,12.525237,0.99113566,0.99113566,0.99113566,1,1,2,10.718245785,40.877302785,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.718245785,40.877302785,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6368',10.71605189,40.88165689,16.54950491,0.0417,'1377',10.71602778,40.88163988,16.39450491,0.0341,0.08975667,0.08975667,2,12.541381,0.99145633,0.99145633,0.99145633,1,1,2,10.716039835,40.881648385,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.716039835,40.881648385,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6370',10.7164654,40.88612909,18.37550491,0.0771,'4809',10.71650789,40.8861071,18.23750491,0.0725,0.14014335,0.14014335,2,12.41561,0.98861927,0.98861927,0.98861927,1,1,2,10.716486645,40.886118095,'5327',10.71644972,40.88609177,18.35350491,0.0636,0.13813378,0.13813378,2,12.421681,0.9889028,0.9889028,0.9889028,1,1,3,10.7164743366667,40.88610932,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6377',10.70308433,40.90742076,17.27950491,0.0561,'3153',10.70305752,40.90740735,17.33250491,0.0485,0.08747209,0.08747209,2,12.545776,0.9915417,0.9915417,0.9915417,1,1,2,10.703070925,40.907414055,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.703070925,40.907414055,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6381',10.72655272,40.88287817,17.95450491,0.0706,'1900',10.72655997,40.88285898,17.93850491,0.0828,0.07184696,0.07184696,2,12.572804,0.99204797,0.99204797,0.99204797,1,1,2,10.726556345,40.882868575,'7325',10.72652526,40.88286089,18.07350491,0.1002,0.08901493,0.08901493,2,12.54282,0.9915812,0.9915812,0.9915812,1,1,3,10.7265459833333,40.8828660133333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6383',10.71073174,40.90356894,16.46650491,0.0349,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71073174,40.90356894,'3875',10.71069906,40.90353419,16.33550491,0.0219,0.1534821,0.1534821,2,12.373086,0.9876052,0.9876052,0.9876052,1,1,2,10.7107154,40.903551565,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6386',10.70901871,40.91209295,17.20450491,0.0561,'8097',10.70898802,40.91208912,17.39150491,0.0571,0.084625244,0.084625244,2,12.551096,0.9916438,0.9916438,0.9916438,1,1,2,10.709003365,40.912091035,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.709003365,40.912091035,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6396',10.71764988,40.91494343,16.79350491,0.0479,'3834',10.71763495,40.91492412,16.77850491,0.0378,0.08051192,0.08051192,2,12.558471,0.9917833,0.9917833,0.9917833,1,1,2,10.717642415,40.914933775,'3400',10.71763197,40.91493145,15.47250491,0.0214,0.029622283,0.029622283,2,12.619323,0.99293137,0.99293137,0.99293137,1,1,3,10.7176389333333,40.914933,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'6404',10.60159238,40.83756339,17.25050491,0.071,'5407',10.6015951,40.83758266,17.36650491,0.0735,0.06976645,0.06976645,2,12.576004,0.99210584,0.99210584,0.99210584,1,1,2,10.60159374,40.837573025,'5401',10.60161726,40.83757489,17.41550491,0.0659,0.064410865,0.064410865,2,12.583806,0.9923336,0.9923336,0.9923336,1,1,3,10.60160158,40.8375736466667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
