S1_1_3_ID,S1_1_3_S1_F1_RA,S1_1_3_S1_F1_DEC,S1_1_3_S1_F1_MAG1_1,S1_1_3_S1_F1_ERR1_1,S1_1_3_S1_F3_ID,S1_1_3_S1_F3_RA,S1_1_3_S1_F3_DEC,S1_1_3_S1_F3_MAG1_3,S1_1_3_S1_F3_ERR1_3,S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_Separation_max,S1_1_3_ncat,S1_1_3_dist_bayesfactor,S1_1_3_dist_post,S1_1_3_p_single,S1_1_3_p_any,S1_1_3_p_i,S1_1_3_match_flag,S1_1_3_asn,S1_1_3_RA,S1_1_3_DEC,S1_F4_ID,S1_F4_RA,S1_F4_DEC,S1_F4_MAG1_4,S1_F4_ERR1_4,Separation_S1_F4_S1_1_3,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'3509',10.74345481,40.7303939,18.60450491,0.0422,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74345481,40.7303939,'2896',10.74339887,40.73039797,18.50350491,0.0483,0.1533082,0.1533082,2,12.373665,0.98762155,0.98762155,0.98762155,1,1
'3510',10.62341368,40.89092651,16.14350491,0.0284,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62341368,40.89092651,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3511',10.63453987,40.87614373,15.85150491,0.0275,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63453987,40.87614373,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3512',10.68600366,40.82407993,17.18850491,0.0499,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.68600366,40.82407993,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3513',10.68703808,40.82486413,16.88850491,0.0359,'1770',10.68700047,40.82484385,17.00950491,0.0463,0.12580676,0.12580676,2,12.457007,0.9896433,0.9896433,0.9896433,1,1,2,10.687019275,40.82485399,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3514',10.63155593,40.88224726,17.24150491,0.0376,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63155593,40.88224726,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3515',10.7395325,40.73836616,17.50350491,0.0397,'3058',10.73950418,40.73838269,17.57150491,0.0354,0.09751192,0.09751192,2,12.525612,0.9911432,0.9911432,0.9911432,1,1,2,10.73951834,40.738374425,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3516',10.62880828,40.88920608,16.83250491,0.0562,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62880828,40.88920608,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3517',10.6325227,40.88761114,17.58850491,0.069,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.6325227,40.88761114,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.989952,0,0
'3517',10.6325227,40.88761114,17.58850491,0.069,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.6325227,40.88761114,'9864',10.63248182,40.88759674,17.72350491,0.0855,0.12274279,0.12274279,2,12.465276,0.989952,0.989952,0.989952,1,1
'3518',10.68738249,40.81182308,18.14350491,0.0733,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.68738249,40.81182308,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3520',10.64809036,40.87646718,16.90250491,0.059,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64809036,40.87646718,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3521',10.64535514,40.8778543,17.34150491,0.0741,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64535514,40.8778543,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3522',10.75814369,40.71574148,18.11550491,0.0779,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.75814369,40.71574148,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3523',10.70352207,40.78954641,18.18150491,0.0467,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.70352207,40.78954641,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3524',10.64936503,40.86502091,16.92750491,0.0917,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64936503,40.86502091,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3525',10.6868873,40.81344146,16.57550491,0.0296,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.6868873,40.81344146,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3526',10.72314625,40.7696311,17.48650491,0.042,'1157',10.7230861,40.76962199,17.61350491,0.0323,0.16724186,0.16724186,2,12.325171,0.98602134,0.98602134,0.98602134,1,1,2,10.723116175,40.769626545,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3527',10.64036478,40.88180068,17.22450491,0.0556,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.64036478,40.88180068,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3528',10.69071887,40.84852149,16.86150491,0.1059,'12410',10.69070798,40.84850486,16.72250491,0.053,0.06681039,0.06681039,2,12.580387,0.9921845,0.9921845,0.9921845,1,1,2,10.690713425,40.848513175,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3529',10.74258604,40.74579806,16.55050491,0.0287,'3091',10.74253895,40.74578226,16.67550491,0.0344,0.14046536,0.14046536,2,12.414629,0.9885938,0.9885938,0.9885938,1,1,2,10.742562495,40.74579016,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3531',10.72823712,40.76820898,15.83850491,0.0209,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72823712,40.76820898,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3532',10.71330782,40.79449298,17.05350491,0.0506,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71330782,40.79449298,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3533',10.76750606,40.71718226,17.13550491,0.0427,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.76750606,40.71718226,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9854178,0,0
'3533',10.76750606,40.71718226,17.13550491,0.0427,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.76750606,40.71718226,'9253',10.76745353,40.71715504,18.92150491,0.0993,0.17362772,0.17362772,2,12.3015375,0.9854178,0.9854178,0.9854178,1,1
'3534',10.71785068,40.78372368,17.14450491,0.0339,'215',10.71779303,40.78369253,17.12350491,0.0288,0.19305447,0.19305447,2,12.224196,0.98242664,0.98242664,0.98242664,1,1,2,10.717821855,40.783708105,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3535',10.72814838,40.77182535,17.36950491,0.0419,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72814838,40.77182535,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3536',10.73800885,40.7607134,17.43350491,0.0243,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73800885,40.7607134,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3537',10.73907176,40.76028155,17.63150491,0.0389,'3087',10.73902542,40.7602986,17.57450491,0.0334,0.14047943,0.14047943,2,12.414586,0.98859274,0.98859274,0.98859274,1,1,2,10.73904859,40.760290075,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3538',10.71557553,40.79091356,15.93550491,0.0227,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71557553,40.79091356,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3539',10.71554435,40.79002571,17.77150491,0.0491,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71554435,40.79002571,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3540',10.71687838,40.7915896,17.93550491,0.0692,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71687838,40.7915896,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3541',10.72006629,40.79267596,17.66650491,0.0418,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72006629,40.79267596,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3542',10.71808264,40.79454488,17.76950491,0.0524,'7561',10.71809359,40.79450301,17.78850491,0.0555,0.15365791,0.15365791,2,12.372499,0.9874465,0.9874465,0.9874465,1,1,2,10.718088115,40.794523945,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3543',10.7182882,40.79580647,15.78050491,0.0246,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7182882,40.79580647,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3544',10.71922095,40.79694433,18.36850491,0.0677,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71922095,40.79694433,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3545',10.72102838,40.79563984,18.64750491,0.0626,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72102838,40.79563984,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3547',10.7267229,40.77681228,19.12350491,0.1454,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7267229,40.77681228,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3548',10.76274105,40.72953882,17.49050491,0.0588,'3270',10.76272674,40.72948864,17.59650491,0.049,0.18481807,0.18481807,2,12.257988,0.9837207,0.9837207,0.9837207,1,1,2,10.762733895,40.72951373,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3549',10.72796294,40.77785712,18.62550491,0.0673,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72796294,40.77785712,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3552',10.72616064,40.78250838,18.19150491,0.0459,'3021',10.72613929,40.78250701,18.22350491,0.0539,0.058406577,0.058406577,2,12.591812,0.9923859,0.9923859,0.9923859,1,1,2,10.726149965,40.782507695,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3553',10.71027242,40.80736479,17.35250491,0.051,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71027242,40.80736479,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3555',10.72075344,40.790886,17.07550491,0.042,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72075344,40.790886,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3556',10.73371021,40.77656745,17.50650491,0.0428,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73371021,40.77656745,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3557',10.69328003,40.83078566,15.43350491,0.0273,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.69328003,40.83078566,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3558',10.71781991,40.79917223,15.91450491,0.0171,'1174',10.71776128,40.79917223,15.91750491,0.0241,0.15977943,0.15977943,2,12.351667,0.9868378,0.9868378,0.9868378,1,1,2,10.717790595,40.79917223,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3559',10.76505248,40.73726075,18.02250491,0.0594,'3321',10.7650209,40.73724657,18.34650491,0.0552,0.1001321,0.1001321,2,12.51999,0.99102885,0.99102885,0.99102885,1,1,2,10.76503669,40.73725366,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3560',10.76748484,40.73573293,17.55550491,0.0605,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.76748484,40.73573293,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3561',10.72305905,40.79550676,18.52750491,0.0662,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72305905,40.79550676,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3562',10.72316263,40.79682895,17.82850491,0.0453,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72316263,40.79682895,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3564',10.65625341,40.88958685,16.67450491,0.0486,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65625341,40.88958685,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3565',10.66158567,40.89050924,16.10750491,0.0232,'7532',10.66155327,40.89047211,16.28750491,0.0247,0.16013132,0.16013132,2,12.350446,0.9868012,0.9868012,0.9868012,1,1,2,10.66156947,40.890490675,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.98746896,0,0
'3565',10.66158567,40.89050924,16.10750491,0.0232,'7532',10.66155327,40.89047211,16.28750491,0.0247,0.16013132,0.16013132,2,12.350446,0.9868012,0.9868012,0.9868012,1,1,2,10.66156947,40.890490675,'6409',10.66151267,40.89048783,15.84950491,0.0209,0.15491807,0.15491807,2,12.368278,0.98746896,0.98746896,0.98746896,1,1
'3566',10.77522004,40.72856033,15.79850491,0.0267,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77522004,40.72856033,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3567',10.77689012,40.72824131,17.27750491,0.0494,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77689012,40.72824131,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3568',10.76053783,40.75068358,18.33150491,0.0538,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.76053783,40.75068358,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3569',10.7727925,40.73432316,17.68750491,0.0368,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7727925,40.73432316,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3570',10.72541646,40.79887494,16.73750491,0.0318,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72541646,40.79887494,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3571',10.77365002,40.73813552,18.74250491,0.0708,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77365002,40.73813552,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3572',10.71544363,40.8166378,17.33050491,0.0643,'7733',10.71541004,40.81660656,17.54450491,0.0971,0.1449942,0.1449942,2,12.400593,0.98822355,0.98822355,0.98822355,1,1,2,10.715426835,40.81662218,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.98426926,0,0
'3572',10.71544363,40.8166378,17.33050491,0.0643,'7733',10.71541004,40.81660656,17.54450491,0.0971,0.1449942,0.1449942,2,12.400593,0.98822355,0.98822355,0.98822355,1,1,2,10.715426835,40.81662218,'11160',10.71547476,40.81665751,17.47050491,0.0609,0.18227927,0.18227927,2,12.268106,0.98426926,0.98426926,0.98426926,1,1
'3573',10.77786178,40.73337635,17.44150491,0.0386,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77786178,40.73337635,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3574',10.77975603,40.73183959,18.86350491,0.0673,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77975603,40.73183959,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3575',10.65191419,40.90255747,17.08850491,0.0678,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65191419,40.90255747,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.98484117,0,0
'3575',10.65191419,40.90255747,17.08850491,0.0678,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65191419,40.90255747,'4485',10.65186137,40.90252825,16.93850491,0.0749,0.17810455,0.17810455,2,12.284441,0.98484117,0.98484117,0.98484117,1,1
'3576',10.72538233,40.80476543,18.61550491,0.0816,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72538233,40.80476543,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3577',10.72486396,40.80570286,18.03650491,0.0696,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72486396,40.80570286,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3578',10.77900861,40.73543613,18.55850491,0.0728,'3465',10.77897251,40.73546169,18.70650491,0.0669,0.13477466,0.13477466,2,12.431635,0.989027,0.989027,0.989027,1,1,2,10.77899056,40.73544891,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9891001,0,0
'3578',10.77900861,40.73543613,18.55850491,0.0728,'3465',10.77897251,40.73546169,18.70650491,0.0669,0.13477466,0.13477466,2,12.431635,0.989027,0.989027,0.989027,1,1,2,10.77899056,40.73544891,'3300',10.77894303,40.73545983,18.87450491,0.0611,0.13548261,0.13548261,2,12.429558,0.9891001,0.9891001,0.9891001,1,1
'3579',10.72910043,40.80152917,17.92550491,0.0641,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72910043,40.80152917,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3581',10.73683255,40.79213157,17.23950491,0.0436,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73683255,40.79213157,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3582',10.73312194,40.80215012,17.31650491,0.0562,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73312194,40.80215012,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3583',10.73574493,40.80367112,18.47050491,0.0764,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73574493,40.80367112,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3584',10.69742824,40.84861,16.84850491,0.0554,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.69742824,40.84861,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3585',10.78757307,40.72869636,18.18550491,0.0668,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.78757307,40.72869636,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3587',10.77575308,40.74681808,18.22550491,0.0672,'1543',10.77574346,40.74680753,18.23250491,0.082,0.046161387,0.046161387,2,12.605715,0.992624,0.992624,0.992624,1,1,2,10.77574827,40.746812805,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3588',10.7689045,40.75684582,18.47450491,0.0771,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7689045,40.75684582,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3589',10.76913673,40.75815631,17.07350491,0.0576,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.76913673,40.75815631,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3590',10.77883647,40.74362395,17.76850491,0.0691,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77883647,40.74362395,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3591',10.7623463,40.76610603,18.09650491,0.0537,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7623463,40.76610603,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3592',10.755085,40.7759726,18.18850491,0.044,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.755085,40.7759726,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3593',10.73363623,40.80817139,16.89150491,0.0307,'3198',10.73359246,40.80814515,16.89850491,0.0338,0.15214454,0.15214454,2,12.377524,0.9875891,0.9875891,0.9875891,1,1,2,10.733614345,40.80815827,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3594',10.65388671,40.91267385,17.35650491,0.2276,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.65388671,40.91267385,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3595',10.74645244,40.78935827,18.59150491,0.0643,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74645244,40.78935827,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9861146,0,0
'3595',10.74645244,40.78935827,18.59150491,0.0643,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74645244,40.78935827,'1288',10.74641341,40.78932222,18.79850491,0.099,0.16780868,0.16780868,2,12.32311,0.9861146,0.9861146,0.9861146,1,1
'3597',10.7402079,40.79866065,17.94050491,0.0504,'249',10.74017539,40.79865146,17.81850491,0.0546,0.09457305,0.09457305,2,12.531741,0.99126625,0.99126625,0.99126625,1,1,2,10.740191645,40.798656055,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3598',10.70063694,40.85287952,14.64750491,0.0215,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.70063694,40.85287952,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3599',10.75878411,40.77776453,16.54850491,0.04,'3860',10.75874335,40.7777571,16.56850491,0.038,0.114289716,0.114289716,2,12.48703,0.9903284,0.9903284,0.9903284,1,1,2,10.75876373,40.777760815,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3600',10.78119588,40.7500402,18.04850491,0.0546,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.78119588,40.7500402,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3601',10.73715613,40.80689173,17.01050491,0.041,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73715613,40.80689173,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3602',10.71655397,40.83826693,16.62350491,0.0234,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71655397,40.83826693,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3603',10.77973984,40.75301978,18.84150491,0.0965,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77973984,40.75301978,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3604',10.79540874,40.73336458,18.58250491,0.0693,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.79540874,40.73336458,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3605',10.78996401,40.74119316,18.56350491,0.0644,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.78996401,40.74119316,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3606',10.7784506,40.75803615,16.98350491,0.039,'274',10.77844798,40.75806607,17.15350491,0.0477,0.10794868,0.10794868,2,12.502331,0.9906601,0.9906601,0.9906601,1,1,2,10.77844929,40.75805111,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3607',10.74537923,40.80563593,16.47150491,0.0309,'3304',10.74531298,40.80564263,16.46950491,0.0249,0.18213217,0.18213217,2,12.268688,0.98411065,0.98411065,0.98411065,1,1,2,10.745346105,40.80563928,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3608',10.66437261,40.91452982,17.55250491,0.0474,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66437261,40.91452982,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3609',10.77719791,40.76485613,18.19050491,0.0791,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77719791,40.76485613,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3610',10.66900709,40.90948649,16.43850491,0.0447,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66900709,40.90948649,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3611',10.74678084,40.80677077,18.50150491,0.094,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74678084,40.80677077,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3612',10.76661153,40.78053716,18.09250491,0.0571,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.76661153,40.78053716,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3613',10.708753,40.85974883,17.52550491,0.0735,'3056',10.70871317,40.859727,17.87850491,0.1066,0.13392784,0.13392784,2,12.434105,0.9890886,0.9890886,0.9890886,1,1,2,10.708733085,40.859737915,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.98519444,0,0
'3613',10.708753,40.85974883,17.52550491,0.0735,'3056',10.70871317,40.859727,17.87850491,0.1066,0.13392784,0.13392784,2,12.434105,0.9890886,0.9890886,0.9890886,1,1,2,10.708733085,40.859737915,'7589',10.7086746,40.85971749,17.44150491,0.0742,0.1753957,0.1753957,2,12.294838,0.98519444,0.98519444,0.98519444,1,1
'3614',10.72596694,40.83605222,18.18850491,0.0582,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72596694,40.83605222,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3615',10.77232606,40.77406906,17.77550491,0.0461,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77232606,40.77406906,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3616',10.77254604,40.77531391,16.26950491,0.0253,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77254604,40.77531391,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3617',10.67961525,40.89897954,16.06650491,0.0426,'7712',10.67960655,40.89894929,16.15250491,0.0557,0.111443505,0.111443505,2,12.494005,0.990481,0.990481,0.990481,1,1,2,10.6796109,40.898964415,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3620',10.72208848,40.8425178,17.53150491,0.0843,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72208848,40.8425178,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3621',10.72379117,40.8407379,17.82750491,0.0626,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.72379117,40.8407379,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3622',10.7920265,40.75014185,18.15250491,0.0656,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7920265,40.75014185,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'3623',10.71587794,40.85311545,16.86150491,0.0511,'5293',10.71584688,40.85308825,17.07850491,0.0496,0.12938893,0.12938893,2,12.447082,0.9894064,0.9894064,0.9894064,1,1,2,10.71586241,40.85310185,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0.9853774,0,0
