ID,RA,Dec,total_associations,ID_36_1,RA_36_1,Dec_36_1,mag_36_1,mag_err_36_1,ID_36_3,RA_36_3,Dec_36_3,mag_36_3,mag_err_36_3,sep_36_1_3,p_any_36_1_3,p_i_36_1_3,ID_36_4,RA_36_4,Dec_36_4,mag_36_4,mag_err_36_4,sep_36_1&3_4,p_any_36_1&3_4,p_i_36_1&3_4,36_associations,ID_45_1,RA_45_1,Dec_45_1,mag_45_1,mag_err_45_1,ID_45_3,RA_45_3,Dec_45_3,mag_45_3,mag_err_45_3,sep_45_1_3,p_any_45_1_3,p_i_45_1_3,ID_45_4,RA_45_4,Dec_45_4,mag_45_4,mag_err_45_4,sep_45_1&3_4,p_any_45_1&3_4,p_i_45_1&3_4,45_associations,sep_mean_36_mean_45,p_any_36_45,p_i_36_45
632,10.68152598,40.88734464,6,5560,10.68158034,40.88736296,16.11350491,0.0392,7808,10.68153582,40.88731452,16.38150491,0.0451,0.21234599,0.96398985,1,8080,10.68148991,40.88733709,16.21150491,0.044,0.18562607,0.96870255,0.93506145,3,7820,10.6815461,40.887391,16.81455224,0.0848,4145,10.68149425,40.88731171,16.60955224,0.0797,0.31842047,0.94594914,1,7770,10.68150945,40.88735054,16.57555224,0.0467,0.029336171,0.9703672,1,3,0.06899525,0.97298396,1
633,10.68288232,40.89088476,4,5565,10.68290622,40.89093242,16.96650491,0.0413,9999,9999,9999,9999,9999,9999,0,0,1781,10.68280875,40.89088144,16.90750491,0.0378,0.3225602,0.94932663,1,2,6492,10.68291677,40.89086738,17.37155224,0.0638,7046,10.68289753,40.89085779,17.61155224,0.078,0.06271799,0.9698623,1,9999,9999,9999,9999,9999,9999,0,0,2,0.20917451,0.96578336,1
634,10.68330142,40.89203481,6,5566,10.6833229,40.89205522,16.76750491,0.045,7945,10.68330521,40.89201148,16.65750491,0.0469,0.1646588,0.96769345,1,1782,10.68327439,40.89202266,16.87450491,0.0446,0.1145993,0.97064656,1,3,6493,10.6833299,40.89204252,17.12955224,0.0574,2144,10.68332157,40.89202155,17.23155224,0.0619,0.07882219,0.9694431,1,7348,10.68325457,40.89205541,17.35855224,0.0656,0.21116032,0.96564096,0.8865351,3,0.036286373,0.973544,1
635,10.68546185,40.88892035,6,5567,10.68550691,40.88896996,17.37350491,0.0742,7274,10.68551053,40.888914,17.36650491,0.0557,0.20169675,0.96493435,1,8306,10.68544095,40.88890626,17.50250491,0.0744,0.22484052,0.9631969,1,3,6496,10.68554801,40.88889867,17.26955224,0.0655,6672,10.68539711,40.88889899,17.69055224,0.0742,0.41068035,0.9199631,1,7649,10.68536757,40.88893424,17.70155224,0.0695,0.3128796,0.9469663,1,3,0.14955981,0.9699356,1
636,10.68981878,40.89001434,5,5569,10.68980366,40.88995732,16.94050491,0.0761,9999,9999,9999,9999,9999,9999,0,0,10726,10.68978785,40.8900123,16.72750491,0.0518,0.20255071,0.9652503,1,2,12816,10.68989574,40.89004166,16.94555224,0.0573,8909,10.68987044,40.8900611,17.21555224,0.0746,0.09817618,0.9688024,1,8178,10.68975925,40.89002882,16.95155224,0.0503,0.34667584,0.939518,1,3,0.24677895,0.9620598,1
637,10.7121263,40.84989153,4,5572,10.71223977,40.8497932,17.18650491,0.0534,12239,10.71190479,40.85011162,18.26550491,0.0748,1.4649674,5.31E-05,1,9999,9999,9999,9999,9999,9999,0,0,2,5708,10.71224822,40.8497995,17.63555224,0.0648,9999,9999,9999,9999,9999,9999,0,0,6336,10.71211241,40.8498618,17.59555224,0.0671,0.4325217,0.9111591,0.99708676,2,0.5279094,0.86667645,1
638,10.69177828,40.88548463,5,5573,10.6918374,40.88548882,16.79950491,0.0408,6436,10.69181388,40.88547573,16.39350491,0.0341,0.0794885,0.9715186,1,9999,9999,9999,9999,9999,9999,0,0,2,6844,10.69181896,40.88549988,16.97455224,0.05,5557,10.69171428,40.88549065,17.08555224,0.0731,0.28683543,0.95174325,0.9999848,1365,10.69165949,40.8854704,17.13155224,0.064,0.3050037,0.9484732,1,3,0.25837874,0.96070015,1
639,10.67148322,40.90808924,6,5578,10.67153288,40.90809849,17.16350491,0.0567,7265,10.67144523,40.9080681,17.14050491,0.0561,0.262371,0.95850104,0.9991559,7996,10.67139503,40.90807919,17.08750491,0.0581,0.25624406,0.95969933,1,3,10581,10.67153698,40.90808798,17.33255224,0.0702,10142,10.67155228,40.90806713,17.73155224,0.0583,0.085830286,0.9692287,1,4840,10.67143692,40.90813455,17.82255224,0.0808,0.35774073,0.93668985,1,3,0.14844672,0.969996,1
640,10.66965499,40.91022624,5,5581,10.6696742,40.91020091,18.23050491,0.1035,4530,10.6694943,40.91015837,17.87250491,0.1041,0.5128451,0.8727267,1,7392,10.66958356,40.91019785,18.00050491,0.0907,0.06558287,0.97217906,1,3,5128,10.66980871,40.91031555,18.54155224,0.104,11173,10.66964319,40.91021798,18.14755224,0.1215,0.5711111,0.8111365,1,9999,9999,9999,9999,9999,9999,0,0,2,0.48399565,0.8956328,1
641,10.67114174,40.91017775,6,5582,10.67118239,40.91015195,17.10050491,0.0377,4531,10.67116349,40.91014717,17.08550491,0.0259,0.05422334,0.97209704,1,6447,10.6711543,40.9101524,17.12550491,0.0305,0.05173335,0.9724524,1,3,5129,10.67117397,40.91021446,17.17455224,0.0533,3512,10.67110861,40.91020712,17.16655224,0.0555,0.1797744,0.9642213,1,2175,10.67106769,40.9101934,17.22255224,0.0718,0.20979832,0.9615458,1,3,0.23865938,0.9629488,1
642,10.67727034,40.90333833,5,5593,10.67736349,40.90334753,16.63550491,0.0462,9999,9999,9999,9999,9999,9999,0,0,6461,10.67721226,40.90331363,16.49450491,0.0389,0.42920318,0.9190335,1,2,2373,10.67733401,40.90333546,16.98455224,0.0618,2129,10.67726097,40.90334586,16.96655224,0.0509,0.202233,0.9623247,1,2216,10.67716343,40.90335689,16.89855224,0.0502,0.36941832,0.9334687,1,3,0.11052635,0.9717317,1
643,10.69622886,40.88369775,5,5596,10.69634525,40.8836439,16.84650491,0.0463,6467,10.69627596,40.88362059,16.58950491,0.0454,0.20641704,0.9645247,1,9999,9999,9999,9999,9999,9999,0,0,2,5160,10.69625426,40.88370739,16.97355224,0.0671,13020,10.6960197,40.88387266,18.80755224,0.2213,0.87267435,0.22032177,1,7246,10.69616737,40.88370971,16.80055224,0.0458,0.3007325,0.94925773,1,3,0.64842284,0.72827,1
644,10.72004399,40.84836992,6,5608,10.72010363,40.84838853,16.85450491,0.0536,4763,10.72004753,40.84834558,16.86350491,0.0466,0.21736237,0.9635193,1,1267,10.72000779,40.84840921,16.78150491,0.049,0.23897621,0.9617164,1,3,1021,10.72009803,40.84835815,17.33755224,0.0587,1431,10.72004971,40.84835971,17.28555224,0.0678,0.13170461,0.9673131,1,996,10.71995724,40.84835835,17.47155224,0.0805,0.31761318,0.9460217,1,3,0.09426267,0.98230314,0.63232154
645,10.68741487,40.89685321,5,5615,10.68747451,40.8968372,16.83650491,0.0344,9999,9999,9999,9999,9999,9999,0,0,8133,10.68742987,40.89681861,17.02350491,0.0488,0.13868986,0.9695429,0.99991024,2,5161,10.68743299,40.8968763,16.86355224,0.0593,6335,10.68739196,40.89687879,16.91855224,0.0615,0.112010136,0.9682484,1,2123,10.68730768,40.89688046,17.07755224,0.0512,0.28536126,0.9669633,0.6761679,3,0.27287143,0.9588425,1
646,10.68019762,40.90610945,6,5632,10.68020279,40.9060973,18.01650491,0.0668,10872,10.68016021,40.90611522,18.14950491,0.0742,0.13260323,0.96950436,1,1803,10.68009265,40.90604339,17.95450491,0.0929,0.33115986,0.9476094,1,3,1523,10.68046239,40.90605382,18.93955224,0.18,10694,10.68017379,40.90615737,18.20155224,0.0979,0.86922354,0.22684303,1,12027,10.68009386,40.90618958,18.09155224,0.0931,0.6808981,0.6448627,1,3,0.30355653,0.9542517,1
647,10.70682959,40.87465829,5,5636,10.70687349,40.87463191,16.93450491,0.0468,1247,10.70685388,40.874623,16.98050491,0.0436,0.062276546,0.97193754,1,8011,10.7069468,40.87481659,17.37650491,0.0712,0.7174915,0.5906081,0.9966965,3,6043,10.70678503,40.87460221,17.65655224,0.0796,7624,10.70675053,40.87464995,17.57155224,0.0669,0.19584915,0.96289635,1,9999,9999,9999,9999,9999,9999,0,0,2,0.40865925,0.92890066,1
648,10.71001512,40.87380551,4,5637,10.71003031,40.87380874,16.96050491,0.0446,4724,10.70998822,40.87377816,16.84950491,0.0364,0.15889263,0.968056,1,9999,9999,9999,9999,9999,9999,0,0,2,11661,10.70994563,40.87378852,18.65255224,0.1467,917,10.71009633,40.87384662,17.20255224,0.0705,0.4604724,0.8975913,1,9999,9999,9999,9999,9999,9999,0,0,2,0.092502795,0.9814338,0.665336
649,10.71348892,40.8695009,5,5644,10.71348043,40.86947659,18.30950491,0.0851,8199,10.71357093,40.86951381,18.20950491,0.0558,0.28045022,0.9559559,1,3107,10.71353457,40.86958374,18.15850491,0.0758,0.31966147,0.9498834,1,3,10633,10.71346686,40.86944164,18.76455224,0.1418,9999,9999,9999,9999,9999,9999,0,0,12789,10.71343153,40.86951253,18.92955224,0.1795,0.27272633,0.9538803,1,2,0.27600387,0.95841634,1
650,10.67759729,40.91520377,6,5657,10.67753265,40.91516449,18.06150491,0.0841,10172,10.67773268,40.91536725,18.63750491,0.1316,0.91045487,0.16635247,1,1177,10.67742895,40.91502613,17.81050491,0.0796,1.0256768,0.04767733,1,3,1538,10.67765637,40.91514091,18.24155224,0.1038,822,10.67761648,40.9151119,18.81255224,0.1669,0.15060942,0.9662418,1,12030,10.67761658,40.91541193,18.68955224,0.1133,1.0293068,0.042607028,0.98478055,3,0.21854785,0.96494555,1
651,10.68110079,40.91446932,5,5666,10.68118149,40.91453724,17.95950491,0.0773,2968,10.68112981,40.91449944,18.20250491,0.0975,0.19566421,0.96543777,1,11165,10.68098695,40.91455438,17.72750491,0.064,0.47693095,0.8965058,1,3,9378,10.68111564,40.91429876,18.32155224,0.0868,2180,10.68108869,40.91451781,18.53055224,0.1493,0.7919809,0.39550012,1,9999,9999,9999,9999,9999,9999,0,0,2,0.4395096,0.91731286,1
652,10.71043823,40.87849203,5,5674,10.7104771,40.87849949,16.95050491,0.0359,9999,9999,9999,9999,9999,9999,0,0,4788,10.710429,40.87842845,16.90450491,0.0415,0.28730935,0.95541364,1,2,1556,10.71045022,40.87852992,17.02755224,0.0517,6719,10.71046519,40.87850989,17.24355224,0.0912,0.08282474,0.96932304,1,3744,10.71035481,40.87852043,17.21455224,0.0607,0.28008205,0.9527493,1,3,0.21751533,0.9650406,1
653,10.71532744,40.87518039,4,5682,10.71537641,40.87520481,16.92350491,0.0465,1335,10.71534698,40.8751532,16.97650491,0.0507,0.2023313,0.9648801,1,9999,9999,9999,9999,9999,9999,0,0,2,1080,10.71531807,40.87518631,17.23055224,0.0492,3719,10.7152683,40.87517723,17.21755224,0.0661,0.13936625,0.96690017,1,9999,9999,9999,9999,9999,9999,0,0,2,0.18675607,0.96756995,1
654,10.71453963,40.87638251,6,5683,10.71458392,40.87638918,15.52750491,0.0249,1331,10.71453497,40.87635827,15.45150491,0.0217,0.17359819,0.96709734,1,6526,10.71451289,40.8763735,15.59750491,0.0225,0.12672736,0.97012085,1,3,5775,10.71460771,40.87639766,15.53455224,0.0319,5070,10.71453141,40.87636792,15.38955224,0.0303,0.23366353,0.9590943,1,2321,10.71446689,40.87640853,15.55055224,0.0314,0.2944339,0.9503745,1,3,0.067942284,0.9730076,1
655,10.68610252,40.91911713,5,5688,10.6860749,40.91915318,16.60550491,0.03,9999,9999,9999,9999,9999,9999,0,0,9611,10.68608345,40.91901155,16.85250491,0.3971,0.5103982,0.8757156,1,2,3055,10.68612067,40.91914119,16.95055224,0.0454,2794,10.68616515,40.91918871,17.23555224,0.0745,0.20953806,0.96163714,1,5541,10.68609177,40.91912578,16.98855224,0.0532,0.1980845,0.9626349,1,3,0.28068045,0.957763,1
656,10.69592966,40.89912121,6,5695,10.69596588,40.89916914,16.52050491,0.0307,1187,10.69595173,40.89913448,16.52950491,0.0323,0.1305817,0.9696025,1,1237,10.69590145,40.89910281,16.48750491,0.0285,0.23553035,0.9620909,1,3,2453,10.69600382,40.89912333,16.94555224,0.0405,904,10.69590161,40.89908026,16.88155224,0.0515,0.31842488,0.94594824,1,262,10.69585344,40.89911721,16.97255224,0.0606,0.27577922,0.9742041,0.54195404,3,0.11635874,0.9715036,1
657,10.69932367,40.90049535,5,5697,10.69929744,40.90052982,17.41750491,0.0552,1186,10.69924483,40.90042968,17.63350491,0.0478,0.38788706,0.9326889,1,10759,10.69913672,40.90044357,17.70750491,0.0641,0.38824978,0.9333,1,3,1131,10.69959202,40.90060651,18.07055224,0.0765,10725,10.69924999,40.90043952,18.89355224,0.1611,1.1079555,0.01512267,1,9999,9999,9999,9999,9999,9999,0,0,2,0.56592655,0.8336866,1
658,10.70562423,40.89605431,5,5704,10.70569573,40.89606494,17.84550491,0.0521,4735,10.70559159,40.89609101,17.82350491,0.0807,0.29852587,0.9531183,1,3194,10.7055556,40.89604508,17.72250491,0.0633,0.26729614,0.95827717,1,3,9477,10.70571305,40.89606585,18.36855224,0.0641,9999,9999,9999,9999,9999,9999,0,0,6380,10.70555525,40.89601735,17.96955224,0.0451,0.46355033,0.89577883,1,2,0.10622468,0.97189134,1
659,10.72641639,40.86333632,6,5707,10.72646124,40.86333497,16.19750491,0.0386,6734,10.72642214,40.86331433,16.25950491,0.0391,0.12982029,0.969639,1,7093,10.72639794,40.86333579,16.24050491,0.0398,0.12568298,0.9701686,1,3,1571,10.72650519,40.86334596,16.75355224,0.0487,1468,10.7264101,40.86336129,16.82855224,0.0463,0.264707,0.9551277,1,2895,10.7263017,40.8633256,16.99855224,0.0535,0.43639526,0.9092009,1,3,0.08181094,0.9726646,1
660,10.6886422,40.91786981,5,5713,10.68868684,40.91780443,17.92850491,0.0588,9999,9999,9999,9999,9999,9999,0,0,7053,10.68858417,40.91782178,18.07550491,0.0802,0.2861961,0.95558333,1,2,9448,10.68867552,40.9179799,18.28155224,0.1086,9029,10.68866527,40.91788306,18.67255224,0.154,0.3497373,0.9388591,1,6347,10.6886059,40.91791659,18.40555224,0.0829,0.18345405,0.96386975,1,3,0.40990403,0.92847896,1
661,10.70730829,40.89991129,6,5714,10.70736707,40.89996554,17.56650491,0.0584,3168,10.70727684,40.89987578,17.48350491,0.0729,0.40583032,0.92688084,1,3857,10.70723382,40.89992907,17.44750491,0.0709,0.24172552,0.9614111,1,3,5259,10.70746938,40.89991839,19.00255224,0.1601,9125,10.70731377,40.89985947,18.06355224,0.0842,0.47358394,0.8903382,1,3764,10.70718883,40.89991946,18.72155224,0.1154,0.56252617,0.8200149,1,3,0.12246034,0.9712504,1
662,10.72126686,40.88008927,5,5723,10.72126143,40.88010305,16.80350491,0.0296,1376,10.72119572,40.88002404,16.87650491,0.0432,0.33599576,0.94601315,1,6708,10.72122041,40.88006522,16.93150491,0.0407,0.023027772,0.9728095,1,3,8407,10.72138087,40.8801418,18.36455224,0.169,2410,10.72123486,40.88008707,17.39055224,0.0487,0.4435823,0.9060372,0.9999966,9999,9999,9999,9999,9999,9999,0,0,2,0.2875091,0.9567711,1
663,10.72306299,40.87833469,4,5724,10.72311495,40.878319,16.21450491,0.0348,9999,9999,9999,9999,9999,9999,0,0,6710,10.72304225,40.87832427,16.15850491,0.0356,0.19879416,0.96556497,1,2,3075,10.72310773,40.87839216,16.50955224,0.0578,9999,9999,9999,9999,9999,9999,0,0,10704,10.72298703,40.87830331,18.08255224,0.0985,0.4585298,0.89844924,1,2,0.12668872,0.979033,0.71875167
664,10.72028338,40.88385695,4,5729,10.72036011,40.88384897,17.08150491,0.0524,9999,9999,9999,9999,9999,9999,0,0,6123,10.72023562,40.88385485,16.76250491,0.0294,0.33948958,0.94584876,1,2,1595,10.72031196,40.88389864,17.91555224,0.087,9999,9999,9999,9999,9999,9999,0,0,3812,10.72022585,40.88382535,17.87355224,0.1172,0.35290557,0.9379515,1,2,0.08678106,0.97252506,1
665,10.70939394,40.8995985,5,5733,10.70947688,40.89960486,18.76150491,0.1687,8591,10.70932187,40.89957514,18.44450491,0.0913,0.43515423,0.91574675,0.9996905,9999,9999,9999,9999,9999,9999,0,0,2,8415,10.70946661,40.89962191,18.62555224,0.1439,9149,10.70941543,40.89957729,18.41455224,0.1194,0.21259697,0.9613383,1,9135,10.70928346,40.89962182,18.23355224,0.0858,0.4361332,0.9093188,1,3,0.068000406,0.97300637,1
666,10.73337114,40.87559196,4,5755,10.73336377,40.87561018,17.02350491,0.034,9999,9999,9999,9999,9999,9999,0,0,279,10.7333367,40.87556933,16.92450491,0.0454,0.16448818,0.968063,1,2,9961,10.73344559,40.87559026,18.15855224,0.0892,9999,9999,9999,9999,9999,9999,0,0,9568,10.73333849,40.87559808,18.11855224,0.0803,0.29289046,0.950641,1,2,0.114901,0.9715619,1
667,10.70139689,40.91621292,5,5758,10.70150185,40.91628104,17.47350491,0.0597,5968,10.70138497,40.91620122,17.60450491,0.0517,0.4285677,0.91842663,1,11229,10.70125946,40.91618078,17.81050491,0.0545,0.54554623,0.84819376,1,3,4020,10.70152712,40.91620718,18.07455224,0.0816,9999,9999,9999,9999,9999,9999,0,0,3776,10.70129624,40.91620246,18.04755224,0.0867,0.62831706,0.7362915,1,2,0.09938158,0.97213054,1
668,10.7148964,40.90024481,6,5766,10.71496181,40.90018721,17.61650491,0.0715,8380,10.71475745,40.90021033,17.95450491,0.1158,0.5622712,0.83110905,0.9996602,3312,10.71465323,40.90032939,17.65550491,0.0998,0.7324911,0.61528534,0.78478503,3,9577,10.71511597,40.90027264,17.98555224,0.1297,5094,10.71506909,40.90037486,18.27455224,0.0748,0.38947463,0.927432,1,9145,10.71482083,40.90009445,18.44955224,0.1857,1.108152,0.015055619,1,3,0.57478964,0.8247395,1
669,10.70232684,40.91916068,5,5770,10.702338,40.91911518,17.93050491,0.059,1251,10.70229449,40.91905809,17.94750491,0.0932,0.237169,0.9614891,1,1307,10.70228131,40.91905645,18.09050491,0.0814,0.14435934,0.96924263,1,3,9579,10.70236981,40.91921332,18.41655224,0.1174,9999,9999,9999,9999,9999,9999,0,0,10376,10.70232833,40.91927625,18.50955224,0.1066,0.25309333,0.9566371,1,2,0.61752677,0.7738743,1
670,10.70238785,40.92071817,5,5772,10.70241862,40.92070682,17.17750491,0.0522,9999,9999,9999,9999,9999,9999,0,0,1308,10.70235994,40.9206684,17.36950491,0.0618,0.2112098,0.9644913,1,2,7700,10.70239353,40.92079092,18.42955224,0.1421,3722,10.70239315,40.92073549,17.83655224,0.0953,0.19955067,0.96256816,1,4251,10.70237259,40.92071977,17.82255224,0.0626,0.16624174,0.9651572,1,3,0.22015718,0.964796,1
